gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,55-CD8_S42_L002,56-CD8_S44_L002,57-CD8-B_S47_L002,58-CD8-B_S51_L002,60-CD8-B_S55_L002
ENSMUSG00000037572,Wdhd1,218973,WD repeat and HMG-box DNA binding protein 1,690.6818866646253,-0.36288187623213813,0.3022444405982517,-1.2006238245900005,0.22989715504689331,0.9904208265598644,1296,850,668,357,583
ENSMUSG00000037742,Eef1a1,13627,eukaryotic translation elongation factor 1 alpha 1,2038.3564756090232,0.41308446030408097,0.35250582391690877,1.1718514483365006,0.24125670271316668,0.9904208265598644,1701,2833,1655,1980,1900
ENSMUSG00000037916,Ndufv1,17995,NADH:ubiquinone oxidoreductase core subunit V1,324.81661078491413,0.6104030115391275,0.5122481107617085,1.191615935159748,0.23341187382805584,0.9904208265598644,431,234,227,328,366
ENSMUSG00000037991,Rmi2,223970,RecQ mediated genome instability 2,389.3000762032683,-0.39366062180708034,0.33756215038048637,-1.166187089883632,0.24353881111257414,0.9904208265598644,657,563,395,223,269
ENSMUSG00000037999,Arap2,212285,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",2263.429258787151,0.3203583839171952,0.2721066039754891,1.1773267507540999,0.23906511370446093,0.9904208265598644,2862,2428,2600,1128,2788
ENSMUSG00000038095,Sbno1,243272,strawberry notch 1,2517.695921611885,0.3973137207000507,0.3409159385753266,1.165430171321435,0.24384491037682468,0.9904208265598644,3488,2209,3505,1153,2798
ENSMUSG00000038332,Sesn1,140742,sestrin 1,1031.3372502712843,-0.347180222252739,0.28977282451894576,-1.198111737458803,0.23087351999478645,0.9904208265598644,1454,1712,686,647,1020
ENSMUSG00000038593,Tctn1,654470,tectonic family member 1,168.57284955178378,-0.6178643683644149,0.5170846855597593,-1.1948997632671303,0.2321261954004977,0.9904208265598644,286,286,137,60,172
ENSMUSG00000038658,Ric1,226089,RAB6A GEF complex partner 1,472.9538465550288,0.805280399532057,0.66127544889368,1.2177684819227732,0.22331196471801407,0.9904208265598644,625,258,587,131,855
ENSMUSG00000038671,Arfrp1,76688,ADP-ribosylation factor related protein 1,1691.2516107941399,0.28244826739878914,0.24198076731128224,1.1672343655124038,0.24311573625367733,0.9904208265598644,2178,1843,1823,935,2016
ENSMUSG00000038685,Rtel1,269400,regulator of telomere elongation helicase 1,767.9806620133259,-0.45962099991724154,0.392367314032925,-1.1714049144233074,0.2414360578246435,0.9904208265598644,1505,968,518,338,893
ENSMUSG00000038880,Mrps34,79044,mitochondrial ribosomal protein S34,383.3840224099389,-0.80514764695935,0.6570263151207985,-1.2254420080743929,0.22040872745902765,0.9904208265598644,578,801,531,77,207
ENSMUSG00000038943,Prc1,233406,protein regulator of cytokinesis 1,436.3230256524081,-0.9022595105301524,0.751986205169092,-1.1998351889011978,0.23020335480727236,0.9904208265598644,1275,366,576,74,249
ENSMUSG00000038970,Lmtk2,231876,lemur tyrosine kinase 2,1728.9179052334077,0.24431746526877868,0.2104952678995025,1.1606791340574176,0.24577241048403745,0.9904208265598644,2329,1853,1981,1195,1546
ENSMUSG00000039069,Mtg2,52856,mitochondrial ribosome associated GTPase 2,656.2636251211103,-0.28418890394256424,0.23909397629995086,-1.1886075439476584,0.2345941378736888,0.9904208265598644,1012,959,545,416,571
ENSMUSG00000039221,Rpl22l1,68028,ribosomal protein L22 like 1,2129.1998565514236,0.25887819399043466,0.2174992680704849,1.1902485754873442,0.2339487061383619,0.9904208265598644,2346,2751,1867,1555,2362
ENSMUSG00000039307,Hexdc,238023,"hexosaminidase (glycosyl hydrolase family 20, catalytic domain) containing",127.35438299003742,0.7537148273972876,0.633396290785032,1.1899577537202384,0.23406299698354727,0.9904208265598644,174,70,171,81,146
ENSMUSG00000039480,Nt5dc1,319638,5'-nucleotidase domain containing 1,658.7887344394807,0.4925182035593919,0.40884768970587504,1.2046495943604558,0.22833860246074023,0.9904208265598644,575,840,992,325,670
ENSMUSG00000039782,Cpeb2,231207,cytoplasmic polyadenylation element binding protein 2,303.50831417821644,0.7177500270211715,0.5816863682630563,1.233912407410213,0.21723554563236663,0.9904208265598644,369,221,580,146,242
ENSMUSG00000039795,Zfand1,66361,"zinc finger, AN1-type domain 1",153.683103160318,1.1960447510962482,1.0244419647562022,1.1675085483059884,0.2430050581962939,0.9904208265598644,141,92,19,175,287
ENSMUSG00000039850,Endov,338371,endonuclease V,846.2901909364,-0.27825131293357797,0.22516309141457588,-1.2357767482471393,0.2165415601866989,0.9904208265598644,1283,1253,689,502,804
ENSMUSG00000039908,Slc26a11,268512,"solute carrier family 26, member 11",642.6606577708395,-0.3300658339604144,0.274032466094856,-1.20447711420501,0.22840522243188502,0.9904208265598644,990,975,556,320,641
ENSMUSG00000040084,Bub1b,12236,"BUB1B, mitotic checkpoint serine/threonine kinase",501.1048895319264,-0.9002615916897602,0.7297979565213245,-1.233576476400362,0.21736076307747687,0.9904208265598644,1328,550,741,118,161
ENSMUSG00000040351,Ankib1,70797,ankyrin repeat and IBR domain containing 1,589.7348048327518,0.4539360992126718,0.3663261462454329,1.2391583398159671,0.21528686531078056,0.9904208265598644,534,756,578,344,807
ENSMUSG00000040354,Mars1,216443,methionine-tRNA synthetase 1,259.3775384369869,-0.6743247469065299,0.5685030414895808,-1.1861409661761477,0.23556663477751416,0.9904208265598644,434,461,95,168,255
ENSMUSG00000040441,Slc26a10,216441,"solute carrier family 26, member 10",110.89376791566295,0.6886762748103309,0.5551877487306369,1.2404385298214844,0.21481323722135642,0.9904208265598644,116,102,144,63,138
ENSMUSG00000040591,Cstpp1,228356,centriolar satellite-associated tubulin polyglutamylase complex regulator 1,90.94774531365397,1.1005644295643051,0.8934957008007786,1.2317512312347392,0.21804202593929398,0.9904208265598644,63,81,127,118,31
ENSMUSG00000040596,Pogk,71592,pogo transposable element with KRAB domain,1284.6428318946937,0.3441564052040453,0.2928671075274193,1.1751282283273279,0.2399434187455708,0.9904208265598644,1869,1110,1176,985,1390
ENSMUSG00000040712,Camta2,216874,calmodulin binding transcription activator 2,1998.2720268608014,0.2627271317438146,0.21467896891688257,1.2238140189947293,0.22102239459387552,0.9904208265598644,2371,2413,2058,1161,2363
ENSMUSG00000040813,Tex264,21767,testis expressed gene 264,801.3039560132199,0.6114467600183245,0.49058375643636104,1.2463656857697896,0.21263017290437802,0.9904208265598644,758,872,1310,268,969
ENSMUSG00000040824,Snrpd2,107686,small nuclear ribonucleoprotein D2,1664.9634739499024,-0.33832204530710835,0.2733816929772729,-1.237544627156999,0.21588495714406042,0.9904208265598644,2547,2558,1816,716,1451
ENSMUSG00000040945,Rcc2,108911,regulator of chromosome condensation 2,6747.04492566888,-0.16779733131154398,0.13744504233563812,-1.220832184705405,0.22214956518630985,0.9904208265598644,9362,9989,6164,3935,6456
ENSMUSG00000041057,Wdr43,72515,WD repeat domain 43,744.803371306362,-0.53368419599711,0.44772247510029,-1.1919977791545189,0.2332621160775334,0.9904208265598644,757,1676,443,423,739
ENSMUSG00000041126,H2az2,77605,H2A.Z histone variant 2,1373.6759673916208,-0.37365901830674236,0.3168832585897376,-1.1791693255417801,0.2383307578722675,0.9904208265598644,2133,2135,1625,574,1059
ENSMUSG00000041161,Otud3,73162,OTU domain containing 3,231.67877571127914,0.585947574454411,0.49122940480833366,1.1928186071903293,0.23294042115845442,0.9904208265598644,209,267,168,213,282
ENSMUSG00000041278,Ttc1,66827,tetratricopeptide repeat domain 1,782.3886784153508,0.3053222578216145,0.2595618337517591,1.1762987393347664,0.23947551937058584,0.9904208265598644,1046,797,838,485,874
ENSMUSG00000041341,Atg2b,76559,autophagy related 2B,1756.9358695083583,0.23744180414644273,0.20336220600526808,1.1675807850957902,0.2429759046126516,0.9904208265598644,2238,2021,1931,1026,1918
ENSMUSG00000041702,Btbd7,238386,BTB (POZ) domain containing 7,1139.3123041864376,0.28085937471761,0.22860163122025123,1.2285974217174764,0.21922278265334236,0.9904208265598644,1473,1236,1036,875,1184
ENSMUSG00000042385,Gzmk,14945,granzyme K,357.56868126019646,-0.8444522441056528,0.7181991337011053,-1.1757912318188488,0.23967831105518458,0.9904208265598644,1004,316,465,76,205
ENSMUSG00000042406,Atf4,11911,activating transcription factor 4,6634.3228887607875,0.21057825640322292,0.17808363500326127,1.182468318323391,0.23701992923437334,0.9904208265598644,7833,8408,5998,4350,7669
ENSMUSG00000042423,Fbrs,14123,fibrosin,5885.249235032718,0.21423911253472724,0.17659187892177203,1.2131877968727682,0.22505802864863747,0.9904208265598644,7162,7229,5100,4406,6230
ENSMUSG00000042460,C1galt1,94192,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1",1794.6991221402789,-0.20814784133573513,0.16804237900030902,-1.238662785983007,0.2154704057376195,0.9904208265598644,2665,2569,1683,1132,1492
ENSMUSG00000043931,Gimap7,231932,"GTPase, IMAP family member 7",4455.586732231757,0.28898610529092966,0.24946292990072186,1.1584330601983097,0.24668735421583468,0.9904208265598644,6105,4470,5875,2490,4252
ENSMUSG00000044197,Gpr146,80290,G protein-coupled receptor 146,1052.7218394594802,-0.25700479211828,0.21496701245765537,-1.1955545605812672,0.23187043261023266,0.9904208265598644,1495,1630,863,661,959
ENSMUSG00000044763,Trmt10c,52575,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",643.1135331128252,-0.5283001039142948,0.4409807011176024,-1.1980118462676346,0.23091240521068057,0.9904208265598644,836,1268,715,371,309
ENSMUSG00000044788,Fads6,328035,"fatty acid desaturase domain family, member 6",58.74169719924715,1.1694693838960093,0.9698780367216543,1.2057901505317166,0.2278984142032404,0.9904208265598644,16,73,87,33,81
ENSMUSG00000045092,S1pr1,13609,sphingosine-1-phosphate receptor 1,9089.374661956812,-0.2258242793894414,0.19494164506261857,-1.1584198918445714,0.2466927254043241,0.9904208265598644,13139,13538,6669,5659,9338
ENSMUSG00000045114,Prrt2,69017,proline-rich transmembrane protein 2,103.92412804931158,1.097581785146047,0.9316544912346405,1.1780996018078735,0.23875690078586517,0.9904208265598644,51,113,131,145,34
ENSMUSG00000045216,Hs6st1,50785,heparan sulfate 6-O-sulfotransferase 1,1295.4330875396345,0.2679171629806496,0.2269582425807723,1.1804689705653693,0.2378137446178922,0.9904208265598644,1352,1734,1288,929,1323
ENSMUSG00000045427,Hnrnph2,56258,heterogeneous nuclear ribonucleoprotein H2,401.77412943285606,0.919451969353923,0.7927220221275344,1.1598668179878067,0.2461030343855482,0.9904208265598644,362,340,716,429,77
ENSMUSG00000045576,St7l,229681,suppression of tumorigenicity 7-like,472.03388695734674,-0.35702047408387705,0.2922902743237284,-1.221458616472665,0.22191242523751456,0.9904208265598644,768,690,354,295,426
ENSMUSG00000045730,Adrb2,11555,"adrenergic receptor, beta 2",735.9199887128891,0.34404670098297113,0.29303958353728427,1.1740622097191764,0.2403701087487419,0.9904208265598644,825,873,698,446,946
ENSMUSG00000046027,Stard5,170460,StAR-related lipid transfer (START) domain containing 5,56.24708331577226,1.2741170994946354,1.033299046958971,1.2330574611913163,0.2175543267407845,0.9904208265598644,35,46,25,94,46
ENSMUSG00000046447,Camk2n1,66259,calcium/calmodulin-dependent protein kinase II inhibitor 1,442.9750873432333,0.921491925637093,0.7724875472388449,1.192889036115656,0.23291283366381071,0.9904208265598644,586,195,818,84,630
ENSMUSG00000046794,Ppp1r3b,244416,"protein phosphatase 1, regulatory subunit 3B",50.9440398665847,-0.9340072866650578,0.7834216678894004,-1.192215284498509,0.23317684178117162,0.9904208265598644,93,98,42,28,24
ENSMUSG00000047036,Zfp445,235682,zinc finger protein 445,2113.925382789394,0.24533390845803232,0.19751261827675368,1.242117645943368,0.2141931588464578,0.9904208265598644,2645,2459,2012,1337,2473
ENSMUSG00000047407,Tgif1,21815,TGFB-induced factor homeobox 1,440.15545055929636,0.6432608803319739,0.5160568486545865,1.2464922847337876,0.21258371993607086,0.9904208265598644,312,565,277,438,545
ENSMUSG00000047656,Trpt1,107328,tRNA phosphotransferase 1,49.24579795239115,1.3183575373541956,1.1138668696489809,1.1835862734382763,0.23657687668616792,0.9904208265598644,44,26,119,36,15
ENSMUSG00000048732,Klhl11,217194,kelch-like 11,262.02151918810216,0.5141284161507781,0.433372178716769,1.186343843467597,0.23548653889509824,0.9904208265598644,301,258,240,256,235
ENSMUSG00000048799,Cep120,225523,centrosomal protein 120,1836.6667527564207,0.2712598100477962,0.22246266522782318,1.2193498166085535,0.22271144828601136,0.9904208265598644,2504,1888,2141,1277,1633
ENSMUSG00000048832,Vps37c,107305,vacuolar protein sorting 37C,579.1602787631275,0.35303471265429226,0.29976609832354795,1.1777005959935125,0.23891598923279325,0.9904208265598644,719,615,719,332,611
ENSMUSG00000049299,Trappc1,245828,trafficking protein particle complex 1,183.3085433758398,-0.6285755576198867,0.5079575907917543,-1.2374567661054636,0.21591755548081348,0.9904208265598644,309,315,130,70,197
ENSMUSG00000049717,Lig4,319583,"ligase IV, DNA, ATP-dependent",211.12057481657342,0.5940648195305969,0.5020093459444124,1.1833740234716223,0.2366609476025486,0.9904208265598644,220,213,161,219,214
ENSMUSG00000050075,Gpr171,229323,G protein-coupled receptor 171,1532.7457781973385,-0.26680207036101583,0.23021274133555877,-1.1589370284771698,0.2464818541278028,0.9904208265598644,2376,2201,1637,769,1297
ENSMUSG00000050079,Rspry1,67610,ring finger and SPRY domain containing 1,505.70803516283877,0.6400792005447979,0.5201762637324793,1.2305044369998077,0.21850826650333763,0.9904208265598644,406,606,939,240,408
ENSMUSG00000050552,Lamtor4,66096,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 4",602.7249049142229,-0.4611817662815761,0.38537049806010515,-1.196723071960861,0.23141451116268202,0.9904208265598644,1037,900,700,230,466
ENSMUSG00000050565,Tor1aip2,240832,torsin A interacting protein 2,1329.2459744618127,0.3918023819974229,0.31691694429005873,1.2362935748832198,0.2163494585318107,0.9904208265598644,1543,1459,955,1174,1512
ENSMUSG00000050567,Maml1,103806,mastermind like transcriptional coactivator 1,1717.8242367516593,0.21314554216469964,0.18393744437126672,1.1587936479887049,0.24654030730633336,0.9904208265598644,2143,2063,1740,1069,1891
ENSMUSG00000050605,Zfp61,22719,zinc finger protein 61,153.40700132740966,0.9547717364920381,0.7883094874362656,1.2111635743432947,0.22583272004426155,0.9904208265598644,69,192,239,49,235
ENSMUSG00000051319,Mtln,67885,mitoregulin,103.41507296536346,-1.1953574719528912,0.9888158427012042,-1.208877750873677,0.226709815092573,0.9904208265598644,153,263,66,80,12
ENSMUSG00000051451,Crebzf,233490,CREB/ATF bZIP transcription factor,1806.6151179671394,-0.2528515661128531,0.20704763179633204,-1.2212241401610298,0.2220011665764018,0.9904208265598644,2841,2525,1831,1103,1357
ENSMUSG00000051627,H1f4,50709,"H1.4 linker histone, cluster member",180.24747025831644,-0.8523066340090585,0.71506010940042,-1.1919370452978004,0.2332859311054241,0.9904208265598644,425,239,240,53,75
ENSMUSG00000051671,Coa6,67892,cytochrome c oxidase assembly factor 6,254.39753731042828,-0.4956593520698295,0.4160873730941037,-1.1912386294830666,0.2335599186142946,0.9904208265598644,392,434,215,107,253
ENSMUSG00000052151,Plpp2,50784,phospholipid phosphatase 2,41.65117481346136,1.2071226322569102,1.0009463118028152,1.2059813978261718,0.2278246631169973,0.9904208265598644,20,42,25,50,55
ENSMUSG00000053226,Dand5,23863,"DAN domain family member 5, BMP antagonist",125.1463339766484,-0.6561342508619541,0.5664752709346056,-1.158275187863759,0.24675175354437223,0.9904208265598644,207,223,114,43,114
ENSMUSG00000053536,Cstf2t,83410,"cleavage stimulation factor, 3' pre-RNA subunit 2, tau",1213.7428628384714,-0.29512948282612855,0.24263663412865008,-1.2163434589586577,0.22385411285427018,0.9904208265598644,1905,1756,997,862,920
ENSMUSG00000053799,Exoc6,107371,exocyst complex component 6,971.3906531759121,0.23465253034353334,0.1995314536224552,1.176017745991731,0.2395877847493154,0.9904208265598644,1248,1109,989,675,977
ENSMUSG00000054426,A930005H10Rik,68161,RIKEN cDNA A930005H10 gene,611.1940714630639,-0.34725517371816356,0.2982989593363197,-1.1641179523078649,0.24437621431834128,0.9904208265598644,900,977,524,424,431
ENSMUSG00000054469,Lclat1,225010,lysocardiolipin acyltransferase 1,997.6259477280884,0.40235855181064856,0.34163934688839975,1.1777289573793834,0.23890467873653126,0.9904208265598644,1363,889,1188,502,1241
ENSMUSG00000054509,Parp4,328417,"poly (ADP-ribose) polymerase family, member 4",2642.993656279117,0.2930577893743754,0.24265330209473002,1.2077222392793476,0.2271541207297334,0.9904208265598644,3825,2443,2717,2048,2438
ENSMUSG00000054520,Sh3bp2,24055,SH3-domain binding protein 2,265.83873005073355,1.1752241648677182,0.9556364110408296,1.2297816944707296,0.2187788648812971,0.9904208265598644,298,112,523,25,425
ENSMUSG00000054894,Dmac2l,68055,distal membrane arm assembly complex 2 like,69.76295285308117,0.8020394945586442,0.6749245386838532,1.188339508477012,0.23469967822031118,0.9904208265598644,57,72,64,56,94
ENSMUSG00000056724,Nbeal2,235627,neurobeachin-like 2,14073.42201769395,0.17305813910137866,0.14253188335763067,1.2141714192266282,0.224682272043288,0.9904208265598644,18490,16596,14600,8501,15109
ENSMUSG00000057637,Prdm2,110593,"PR domain containing 2, with ZNF domain",3806.9638295832697,0.17473066300981124,0.15029759411609903,1.1625646041601878,0.24500619880428548,0.9904208265598644,4875,4602,3633,2793,3675
ENSMUSG00000058099,Nfam1,74039,Nfat activating molecule with ITAM motif 1,84.97454235026363,0.8156993604915712,0.6620565418378768,1.232069028767815,0.2179232995190417,0.9904208265598644,63,93,132,55,82
ENSMUSG00000060012,Kif13b,16554,kinesin family member 13B,1121.9913247713828,0.32518658863310834,0.2613399396698518,1.2443049808763,0.2133873385766121,0.9904208265598644,1533,1088,1170,686,1315
ENSMUSG00000060657,Marf1,223989,meiosis regulator and mRNA stability 1,3297.5379177112,0.2536959968372944,0.21344729285146063,1.1885650712555211,0.23461085947329904,0.9904208265598644,4571,3377,2911,2488,3509
ENSMUSG00000061024,Rrs1,59014,ribosome biogenesis regulator 1,1130.4121369257023,-0.357778114173282,0.30346088024349704,-1.1789925406075432,0.23840114614420393,0.9904208265598644,1623,1863,1283,603,747
ENSMUSG00000061518,Cox5b,12859,cytochrome c oxidase subunit 5B,3411.9242197660424,-0.21811007058414408,0.18582791564796242,-1.173720696503629,0.24050691756564235,0.9904208265598644,5552,4458,3502,1879,2915
ENSMUSG00000062866,Phactr2,215789,phosphatase and actin regulator 2,94.92246987261979,0.9333946013377838,0.7809435902332827,1.1952138579675915,0.2320034855299458,0.9904208265598644,112,54,144,35,141
ENSMUSG00000063316,Rpl27,19942,ribosomal protein L27,745.2375145114646,-0.5763748925037765,0.4902199783763385,-1.1757474560967351,0.23969580878672664,0.9904208265598644,1038,1445,781,184,736
ENSMUSG00000063954,H2ac19,319192,H2A clustered histone 19,313.29710694111606,-0.6283078367500294,0.5387848720036272,-1.1661571610455304,0.24355090926120093,0.9904208265598644,555,511,321,205,116
ENSMUSG00000064138,Fam172a,68675,"family with sequence similarity 172, member A",240.91807940854505,-1.0343217754837934,0.8796577437062126,-1.1758229639699909,0.23966562786029533,0.9904208265598644,524,411,254,15,212
ENSMUSG00000066152,Slc31a2,20530,"solute carrier family 31, member 2",145.80711311314005,0.7073645368918673,0.6096843177006424,1.1602144197502327,0.2459615175068534,0.9904208265598644,191,94,111,131,189
ENSMUSG00000066357,Wdr6,83669,WD repeat domain 6,1812.5407567206337,-0.2662100301009956,0.22682497164362586,-1.1736363424713625,0.24054071789767034,0.9904208265598644,2479,2919,1896,937,1533
ENSMUSG00000066800,Rnasel,24014,"ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",1059.642232563505,0.3682026169693096,0.3098229873702859,1.1884289803495152,0.2346644444715999,0.9904208265598644,1370,1056,1271,537,1277
ENSMUSG00000067274,Rplp0,11837,"ribosomal protein, large, P0",9077.231505501637,0.2638639768497224,0.22533661577413788,1.1709769224288065,0.2416080534525703,0.9904208265598644,8914,12727,9185,7203,8066
ENSMUSG00000068329,Htra2,64704,HtrA serine peptidase 2,197.07032037363513,-0.9215686954130469,0.795199674497068,-1.1589148297827239,0.24649090342838653,0.9904208265598644,226,506,82,44,267
ENSMUSG00000068523,Gng5,14707,G protein subunit gamma 5,65.48645051827393,1.2155035201179385,1.0124139906681175,1.2005992917144468,0.22990667594009373,0.9904208265598644,58,40,65,105,23
ENSMUSG00000069045,Ddx3y,26900,"DEAD box helicase 3, Y-linked",1165.066033027201,-0.2590324910333705,0.21970235087418435,-1.179015563569045,0.23839197854525787,0.9904208265598644,1691,1771,922,773,1031
ENSMUSG00000069744,Psmb3,26446,"proteasome (prosome, macropain) subunit, beta type 3",2428.9134889271472,-0.18811585582002302,0.1574694139879251,-1.1946183773469043,0.2322361657895829,0.9904208265598644,3515,3513,2311,1374,2257
ENSMUSG00000069874,Irgm2,54396,immunity-related GTPase family M member 2,1923.6867390008995,-0.3559165142589023,0.30294476523153846,-1.1748561292580115,0.24005227971560714,0.9904208265598644,3245,2699,1249,1510,1473
ENSMUSG00000069920,B3gnt9,97440,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9",92.55621726136667,-0.707515879507018,0.5673062174061426,-1.2471498774364698,0.21234254730223748,0.9904208265598644,178,146,80,46,64
ENSMUSG00000070604,Vsig10l,75690,V-set and immunoglobulin domain containing 10 like,125.29205675607805,0.908845729766152,0.7448725980523373,1.2201358086504523,0.22241339595962317,0.9904208265598644,154,68,206,46,169
ENSMUSG00000070705,Eid2b,434156,EP300 interacting inhibitor of differentiation 2B,60.70990085096154,-0.8500850216878403,0.731984028873549,-1.1613436743914167,0.24550216506974978,0.9904208265598644,128,95,43,22,56
ENSMUSG00000070808,Bicra,243842,BRD4 interacting chromatin remodeling complex associated protein,3161.250604830748,0.28932853882887344,0.24428680164351413,1.1843805595813088,0.23626245215884956,0.9904208265598644,4186,3308,2525,2564,3444
ENSMUSG00000071451,Psmg4,69666,"proteasome (prosome, macropain) assembly chaperone 4",343.6403007434185,-0.4165690612351851,0.34907553476763203,-1.1933493463312497,0.23273258405736608,0.9904208265598644,522,561,309,222,233
ENSMUSG00000071716,Apol7e,666348,apolipoprotein L 7e,4875.115343126919,-0.19154934611251945,0.16385378336386486,-1.1690260803264576,0.24239312382089118,0.9904208265598644,7233,6894,3913,3231,4529
ENSMUSG00000072969,Armcx5,494468,"armadillo repeat containing, X-linked 5",272.4749875113175,0.6016811678464157,0.49807509540680533,1.208012955064516,0.22704227922984027,0.9904208265598644,338,222,444,155,235
ENSMUSG00000073125,Xlr3b,574437,X-linked lymphocyte-regulated 3B,248.08072079382552,1.2606251291353898,1.049329683531597,1.2013623067372519,0.22961069089247377,0.9904208265598644,86,272,28,402,299
ENSMUSG00000073838,Tufm,233870,"Tu translation elongation factor, mitochondrial",2280.152974933835,-0.23375376328052064,0.1917763992544343,-1.2188870173247646,0.22288707788781026,0.9904208265598644,3185,3523,2257,1410,1774
ENSMUSG00000074480,Mex3a,72640,mex3 RNA binding family member A,194.59464053018735,-0.9707548707716241,0.8227148032658769,-1.1799409308281343,0.23802370908872306,0.9904208265598644,288,448,57,45,277
ENSMUSG00000078502,Zfp268,433801,zinc finger protein 268,727.0467020782802,-0.36766817521423895,0.2995710388083528,-1.2273154864260778,0.21970403719225373,0.9904208265598644,1086,1164,559,527,530
ENSMUSG00000078636,Gm7336,654473,glyceraldehyde-3-phosphate dehydrogenase pseudogene,172.86064407026538,-1.092778650837226,0.9416823427621753,-1.1604535852629982,0.24586418072102847,0.9904208265598644,222,453,18,128,132
ENSMUSG00000086564,Cd101,630146,CD101 antigen,394.5901993611174,0.620730364584925,0.527059381171118,1.1777237760300776,0.2389067450259679,0.9904208265598644,471,332,726,189,317
ENSMUSG00000089929,Bcl2a1b,12045,B cell leukemia/lymphoma 2 related protein A1b,577.8492168950826,0.48754531387644556,0.41425712785525365,1.1769147254040724,0.2392295440272371,0.9904208265598644,682,569,907,274,566
ENSMUSG00000097571,Jpx,70252,"Jpx transcript, Xist activator (non-protein coding)",71.3948641690863,0.8928164914543493,0.7696188379301001,1.160076192853583,0.24601778610360475,0.9904208265598644,58,68,45,78,90
ENSMUSG00000097743,Gm16973,100503823,"predicted gene, 16973",268.1199116589142,0.7175448742502378,0.5772486576182633,1.243042950001545,0.21385200683363698,0.9904208265598644,242,275,193,341,213
ENSMUSG00000097993,Ptprv,13924,"protein tyrosine phosphatase, receptor type, V",221.56670044017733,0.6997645654687481,0.5776337398860539,1.211432984518505,0.22572950424643437,0.9904208265598644,200,232,368,86,258
ENSMUSG00000100876,2810454H06Rik,72813,RIKEN cDNA 2810454H06 gene,62.8003834493693,1.171014434715445,1.006258095423949,1.1637316907468775,0.24453276235612878,0.9904208265598644,49,47,83,88,19
ENSMUSG00000101013,A630072M18Rik,320770,RIKEN cDNA A630072M18 gene,107.64598380245668,0.9252157230922573,0.7630402527538882,1.2125385518693956,0.22530629452903866,0.9904208265598644,117,71,109,142,62
ENSMUSG00000113211,4921525O09Rik,74050,RIKEN cDNA 4921525O09 gene,80.66019533106287,-1.0892058050626263,0.8846672615163254,-1.2312039254122737,0.2182466036440085,0.9904208265598644,119,197,45,14,93
ENSMUSG00000116564,Riok2,67045,RIO kinase 2,638.6047307689639,-0.2908603754084187,0.24068401350534083,-1.2084740119308524,0.22686498620285206,0.9904208265598644,1016,909,559,359,591
ENSMUSG00000118866,Rn7s1,103948,7S RNA 1,18109.0259710739,0.3608994847712599,0.2934938799586557,1.2296661341698147,0.21882215353989176,0.9904208265598644,27102,14617,14186,14920,20616
ENSMUSG00000020163,Uqcr11,66594,"ubiquinol-cytochrome c reductase, complex III subunit XI",840.5749479502599,-0.2573182797120234,0.222590340778336,-1.1560172773546846,0.24767409004825083,0.9920309309521318,1213,1283,714,539,725
ENSMUSG00000050600,Zfp831,100043757,zinc finger protein 831,1809.4955352854292,0.27119496199608323,0.23454687829772605,1.1562505711623128,0.2475786799467258,0.9920309309521318,2187,2129,1505,1294,2144
ENSMUSG00000024906,Mus81,71711,MUS81 structure-specific endonuclease subunit,787.3539288615939,-0.32111513101569883,0.27793419600137764,-1.1553638797800438,0.24794144684504005,0.9924698921708323,1145,1252,756,367,755
ENSMUSG00000051235,Gen1,209334,"GEN1, Holliday junction 5' flap endonuclease",157.68305081321094,-0.9517737335216219,0.8238998047112155,-1.155205679233323,0.24800620960188177,0.9924698921708323,304,292,230,33,53
ENSMUSG00000029394,Cdk2ap1,13445,CDK2 (cyclin-dependent kinase 2)-associated protein 1,441.291426975613,-0.7035635366421105,0.6095423280152766,-1.1542488590299793,0.24839815660148007,0.9931472688862404,1016,534,548,93,330
ENSMUSG00000051234,Rnf7,19823,ring finger protein 7,770.2328784795288,-0.26139165335658243,0.22643086145353697,-1.1543994121588383,0.24833645606781476,0.9931472688862404,1172,1121,697,492,623
ENSMUSG00000019699,Akt3,23797,thymoma viral proto-oncogene 3,773.6801604364748,0.38851228054728987,0.33703045957619504,1.1527512410475647,0.2490125027988826,0.9948071092101921,768,977,948,628,578
ENSMUSG00000063229,Ldha,16828,lactate dehydrogenase A,264.773276251675,-0.9031571412328246,0.783519135658042,-1.1526931508498566,0.2490363536845694,0.9948071092101921,702,290,175,226,55
ENSMUSG00000026788,Zbtb43,71834,zinc finger and BTB domain containing 43,250.71487676426844,-1.021822308351264,0.8868803158995979,-1.1521535544678192,0.24925797946346703,0.9948223656020797,579,390,83,258,44
ENSMUSG00000043068,Fam89a,69627,"family with sequence similarity 89, member A",82.12665829189508,0.863033289145623,0.7491979433172528,1.1519429502493521,0.24934451729614215,0.9948223656020797,78,70,157,41,71
