gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD4_S37_L002,53-CD4_S39_L002,57-CD4-B_S45_L002,58-CD4-B_S49_L002,60-CD4-B_S53_L002
ENSMUSG00000019428,Fkbp8,14232,FK506 binding protein 8,4398.965791400084,-0.37829812151201064,0.1335098591594605,-2.833484537349274,0.004604353547679342,0.04913323283009956,5736,5388,4413,3168,3811
ENSMUSG00000032253,Phip,83946,pleckstrin homology domain interacting protein,609.5483175246823,0.6952987380437137,0.24550819183626518,2.832079584975412,0.004624633661794063,0.0492957675477699,437,535,648,654,760
ENSMUSG00000022070,Bora,77744,"bora, aurora kinase A activator",449.1380585785279,0.6546220146287381,0.2312137509078461,2.8312417062497643,0.004636766688545402,0.049317418242872876,375,353,588,433,503
ENSMUSG00000056493,Foxk1,17425,forkhead box K1,7137.669773853624,-0.36351801922013943,0.12838061214346083,-2.831564775637,0.0046320850243558725,0.049317418242872876,8921,9051,7574,5443,5579
ENSMUSG00000013495,Tmem175,72392,transmembrane protein 175,129.87535861188925,-1.9870219741917248,0.7020425027714854,-2.8303442688262703,0.004649794127323695,0.04940216524394837,170,349,34,93,38
ENSMUSG00000056069,Otulinl,223433,OTU deubiquitinase with linear linkage specificity like,3594.8949644528866,-0.30091569078415836,0.10641160432769377,-2.82784657449098,0.004686225975241171,0.04968111880809424,4361,4481,3535,2873,3096
ENSMUSG00000069893,9930111J21Rik1,667214,RIKEN cDNA 9930111J21 gene 1,2815.2551466909736,-0.551030151915682,0.194836750912472,-2.8281633179318697,0.004681591630578523,0.04968111880809424,3590,4008,3037,2037,1845
ENSMUSG00000022770,Dlg1,13383,discs large MAGUK scaffold protein 1,196.71249408603217,-1.9834125552085191,0.7029234535445487,-2.821662223969054,0.004777546752418344,0.05059432374253006,369,410,97,22,146
ENSMUSG00000005534,Insr,16337,insulin receptor,1034.78686450583,-0.6906299538617029,0.24519810825980465,-2.816620237257018,0.0048531873269710216,0.051063061487656304,1619,1295,966,797,640
ENSMUSG00000006356,Crip2,68337,cysteine rich protein 2,151.47629369713582,1.248033868893741,0.442994026516815,2.8172701982164727,0.004843376065179724,0.051063061487656304,76,106,272,145,162
ENSMUSG00000022843,Clcn2,12724,"chloride channel, voltage-sensitive 2",96.50066244235953,-1.4658010776022183,0.5202624828237773,-2.817426060873032,0.004841025963428418,0.051063061487656304,138,205,63,60,40
ENSMUSG00000063382,Bcl9l,80288,B cell CLL/lymphoma 9-like,6929.863306872193,-0.5375505819198797,0.19083355060066376,-2.8168557375152146,0.004849630338582999,0.051063061487656304,9631,8928,7524,5078,4507
ENSMUSG00000108393,Gm32633,102635243,"predicted gene, 32633",158.48569508146295,-1.2549036237076823,0.44543437163109295,-2.817258172314975,0.004843557434965666,0.051063061487656304,301,227,80,103,107
ENSMUSG00000028212,Ccne2,12448,cyclin E2,58.57262057690194,1.9327873057350657,0.6869479446848529,2.8135862705314003,0.004899223816420276,0.05149194977774767,15,33,101,55,87
ENSMUSG00000025001,Hells,15201,"helicase, lymphoid specific",116.46295816875656,1.5022177934842262,0.5344001520189218,2.8110354905569648,0.004938233844359641,0.051846145436911316,76,44,129,138,182
ENSMUSG00000058997,Vwa8,219189,von Willebrand factor A domain containing 8,1076.473424872115,-0.46244500483101464,0.16460432746231662,-2.8094340650727037,0.004962868373205632,0.052048815033275825,1336,1478,934,846,911
ENSMUSG00000024197,Plin3,66905,perilipin 3,1242.578973529176,0.4610203145662348,0.1641742995336875,2.808115008717527,0.00498324266346716,0.052206417774778274,1125,1084,1410,1294,1310
ENSMUSG00000097415,AU020206,108167440,expressed sequence AU020206,5604.064948027584,0.6467355948695008,0.23043890768691405,2.8065381899318345,0.005007697615001541,0.052406387473606694,4875,4230,9127,4770,5359
ENSMUSG00000074748,Atxn7l3b,382423,ataxin 7-like 3B,2522.7551794872943,-0.3734360321740199,0.13319858110599328,-2.8036036801087,0.005053498130386107,0.05282907467354384,2989,3397,2261,2054,2177
ENSMUSG00000031950,Gabarapl2,93739,gamma-aminobutyric acid (GABA) A receptor-associated protein-like 2,2144.8366241463673,0.38682806542955445,0.1381578842284827,2.799898591308955,0.0051118662799636725,0.053382098778144704,2002,1945,2410,2077,2336
ENSMUSG00000002393,Nr2f6,13864,"nuclear receptor subfamily 2, group F, member 6",233.50206441781765,1.024022856423208,0.3658005912675857,2.7994018622953183,0.00511973765412436,0.05340717783639984,149,166,401,220,239
ENSMUSG00000027936,Crtc2,74343,CREB regulated transcription coactivator 2,1271.5401917189365,1.0746910561636658,0.38402228559416024,2.798512212646464,0.005133862796493053,0.05349737069899485,938,722,2186,1685,812
ENSMUSG00000022948,Setd4,224440,SET domain containing 4,276.7128787223255,-1.0087865207975548,0.3607057589321483,-2.7967020093718986,0.005162712543682461,0.05371890919957301,354,515,166,207,188
ENSMUSG00000073125,Xlr3b,574437,X-linked lymphocyte-regulated 3B,316.6341582215375,1.9364905226291904,0.6924722110503864,2.7964884247005335,0.005166126151003591,0.05371890919957301,175,78,142,552,550
ENSMUSG00000000244,Tspan32,27027,tetraspanin 32,1365.1619914126484,-0.45587225877218324,0.1630767443303756,-2.795446160297608,0.00518281337407926,0.05379525592639821,1597,1970,1319,984,1140
ENSMUSG00000028581,Laptm5,16792,lysosomal-associated protein transmembrane 5,68950.92247385935,0.3077813029606171,0.11010507082213564,2.7953417645751193,0.005184487487376149,0.05379525592639821,65632,65971,73522,67028,74269
ENSMUSG00000020850,Prpf8,192159,pre-mRNA processing factor 8,6806.753973780551,0.4309984987316533,0.1542763587450582,2.793678190472972,0.005211230950270514,0.05395806892729724,6289,5980,7727,7588,6485
ENSMUSG00000110926,Gm5917,546133,predicted gene 5917,56.407477867091536,1.8368668107176176,0.6574706259376188,2.7938385963601977,0.005208646861155866,0.05395806892729724,31,17,92,65,73
ENSMUSG00000020460,Rps27a,78294,ribosomal protein S27A,9342.287891834287,-0.5087358933935725,0.18221854928870862,-2.7918995918880194,0.005239961346650688,0.054198074776162404,11873,12955,6881,7106,8882
ENSMUSG00000027134,Lpcat4,99010,lysophosphatidylcholine acyltransferase 4,2279.092439066099,0.3924963053598148,0.14061666376609722,2.791250303112695,0.005250485163868906,0.05424945729102222,2058,2130,2918,2040,2358
ENSMUSG00000028461,Ccdc107,622404,coiled-coil domain containing 107,104.63196954985058,-1.258674620744081,0.4511173928371681,-2.790126562906438,0.005268744123713864,0.054380568312835276,168,183,69,69,55
ENSMUSG00000059851,Kmt5c,232811,lysine methyltransferase 5C,805.0674554521704,-0.7499170836058899,0.2688860665881817,-2.7889771051411216,0.00528748027544293,0.0545163225020325,1210,1107,676,428,733
ENSMUSG00000034610,Tut4,230594,terminal uridylyl transferase 4,1200.1187538811412,-0.8538481668354749,0.3064067201425347,-2.786649608854142,0.005325602862134732,0.05485146239017249,1546,2046,1350,656,671
ENSMUSG00000016552,Foxred2,239554,FAD-dependent oxidoreductase domain containing 2,64.45821976983753,-2.030290487100372,0.729540406563393,-2.7829719489621594,0.005386346287203058,0.055418635561907965,178,76,41,18,26
ENSMUSG00000023456,Tpi1,21991,triosephosphate isomerase 1,1612.5854522292705,0.5013444488819933,0.18020719072732608,2.7820446390542997,0.005401760970379667,0.05551873064714428,1450,1362,1735,1596,1920
ENSMUSG00000034993,Vat1,26949,vesicle amine transport 1,339.4385071509164,0.9272375964040774,0.3333685163212276,2.7814192132967013,0.005412179908596902,0.0555673234779602,264,215,449,291,476
ENSMUSG00000055447,Cd47,16423,"CD47 antigen (Rh-related antigen, integrin-associated signal transducer)",2241.306853047862,0.45331353305679406,0.16301794748888881,2.7807584381940007,0.005423207437627042,0.05562205611448576,1714,2306,2728,2129,2410
ENSMUSG00000049044,Rapgef4,56508,Rap guanine nucleotide exchange factor (GEF) 4,712.4055598368441,-0.8349140973678457,0.3004430852499993,-2.7789426295935953,0.0054536156049284305,0.05587523899949758,842,1282,713,468,402
ENSMUSG00000002699,Lcp2,16822,lymphocyte cytosolic protein 2,5969.913883832752,0.39687475110020065,0.14294001879788307,2.7765125150947463,0.005494551967187043,0.0562356450813567,5093,5872,7298,6277,5491
ENSMUSG00000030124,Lag3,16768,lymphocyte-activation gene 3,1420.1857541375164,1.0247716366883162,0.3695696696653959,2.7728780817325527,0.005556293313731071,0.05678026719271903,1090,812,1099,1649,2296
ENSMUSG00000031931,Ankrd49,56503,ankyrin repeat domain 49,363.52248960574775,-0.7729423426344978,0.27876919002996225,-2.772696446660485,0.005559395272044182,0.05678026719271903,497,560,256,281,273
ENSMUSG00000020400,Tnip1,57783,TNFAIP3 interacting protein 1,3425.681250529169,-0.3096492044648126,0.11170682180760586,-2.771981150785272,0.0055716262737383684,0.05680009357306721,4128,4328,3230,2787,2995
ENSMUSG00000096525,Gm2663,100040208,predicted gene 2663,75.08103212760417,1.7458773356949362,0.6298480119889042,2.7719025899310017,0.005572971081831051,0.05680009357306721,31,37,94,133,69
ENSMUSG00000022858,Tra2b,20462,transformer 2 beta,5233.635713070083,0.38638122102261385,0.13943080774502695,2.7711323435002826,0.005586171714816728,0.05681809235621353,4420,5243,5575,5172,5855
ENSMUSG00000051166,Eml5,319670,echinoderm microtubule associated protein like 5,613.8923853616988,-0.7635960238916628,0.275554971543422,-2.7711204759422574,0.005586375323839102,0.05681809235621353,820,962,650,363,394
ENSMUSG00000018697,Aatf,56321,apoptosis antagonizing transcription factor,919.4667843378872,-0.4873261665864349,0.17590776542822176,-2.77035050385701,0.005599599881051273,0.05689333323473947,1175,1249,817,660,810
ENSMUSG00000020183,Cpm,70574,carboxypeptidase M,2206.4480469140963,0.614346931318855,0.22215248550891625,2.7654290246246096,0.005684797451508953,0.05763900552080313,1748,1907,3379,1757,2380
ENSMUSG00000022899,Slc15a2,57738,"solute carrier family 15 (H+/peptide transporter), member 2",114.10307521436573,-1.1943759697067573,0.43187036083109887,-2.7655891166235147,0.005682007743071272,0.05763900552080313,198,177,73,74,69
ENSMUSG00000055862,Izumo4,71564,IZUMO family member 4,827.2755766064781,-0.5496504740129549,0.19885346499842685,-2.764098045851518,0.0057080385060028676,0.057814614079473026,1010,1224,737,668,605
ENSMUSG00000024330,Col11a2,12815,"collagen, type XI, alpha 2",457.30958828615945,-1.7139910711710769,0.6202296946801419,-2.7634779274071968,0.005718896018486815,0.05786456033627488,705,1016,403,239,64
ENSMUSG00000015355,Cd48,12506,CD48 antigen,3533.2784219136206,0.49887961173556844,0.18071011385044133,2.7606623730448723,0.0057684275532331655,0.058305307070153856,3127,3046,4906,2890,3886
ENSMUSG00000021271,Zfp839,72805,zinc finger protein 839,243.79558959382135,1.0389012142881908,0.37674631305801104,2.7575617286219383,0.005823421707250913,0.058800299430814794,176,149,422,223,256
ENSMUSG00000002221,Paxip1,55982,PAX interacting (with transcription-activation domain) protein 1,141.8326262359552,1.6120807864844935,0.5848260094653328,2.7565134935744577,0.005842120217909396,0.05888976028055366,44,96,240,213,108
ENSMUSG00000043895,S1pr2,14739,sphingosine-1-phosphate receptor 2,560.1441862485656,0.6395632541794581,0.23202938738065482,2.7563890134753724,0.005844344296585057,0.05888976028055366,478,436,731,610,548
ENSMUSG00000017132,Cyth1,19157,cytohesin 1,7988.897903781587,-0.26162123262024095,0.09494172315368744,-2.75559810723827,0.005858493212260921,0.05897147188094395,9552,9804,8070,6301,7036
ENSMUSG00000027130,Slc12a6,107723,"solute carrier family 12, member 6",3129.4991958067235,-0.3641600234394536,0.13220864645675612,-2.7544342461638167,0.005879370257087139,0.059120670638721756,4061,3811,3129,2465,2528
ENSMUSG00000027243,Harbi1,241547,harbinger transposase derived 1,229.24026963995138,-0.966226492976406,0.35093452790181534,-2.7532956040356833,0.005899859801060495,0.05926566985345131,294,417,185,122,175
ENSMUSG00000029521,Chek2,50883,checkpoint kinase 2,144.00545579015758,1.2591745258572273,0.45755824965975317,2.7519436635522743,0.005924271145457132,0.05944972606808163,71,101,254,160,135
ENSMUSG00000035640,Cbarp,100503659,"calcium channel, voltage-dependent, beta subunit associated regulatory protein",612.1331906864174,-0.5788066067663039,0.21041033969108655,-2.7508467864082986,0.005944143779189776,0.059587905400419895,845,819,507,483,479
ENSMUSG00000030847,Bag3,29810,BCL2-associated athanogene 3,628.0390953013643,0.7138325723509076,0.25973564014678785,2.7483042833378195,0.005990438685442977,0.05999040340991305,506,483,915,686,560
ENSMUSG00000039585,Myo9a,270163,myosin IXa,625.5296594300606,-0.7283826542633194,0.265110624871884,-2.7474668531874715,0.006005757919216717,0.06003279824966571,876,915,556,508,364
ENSMUSG00000040312,Cchcr1,240084,coiled-coil alpha-helical rod protein 1,509.6423779384179,1.4575204255113208,0.530508856865623,2.7474007392123676,0.006006968853945452,0.06003279824966571,317,223,1201,268,589
ENSMUSG00000018167,Stard3,59045,START domain containing 3,1276.576224286348,-0.41822041276126354,0.1522440662488672,-2.747039165898365,0.006013595274519678,0.060037570818415265,1588,1694,1138,1026,1075
ENSMUSG00000040952,Rps19,20085,ribosomal protein S19,12934.704610824132,-0.469288495188036,0.17099515409390242,-2.7444549389412813,0.0060611475062236015,0.06045050485267339,16069,17833,9719,11034,11252
ENSMUSG00000002625,Akap8l,54194,A kinase (PRKA) anchor protein 8-like,4783.244958619967,-0.36967670092485116,0.13474696201177921,-2.743488204895744,0.006079023207767516,0.06050518104040981,5618,6478,4905,3369,4166
ENSMUSG00000027502,Rtf2,66404,replication termination factor 2,2847.9554864903894,0.40756250754902973,0.14854942752300102,2.7436154709241394,0.0060766672439325365,0.06050518104040981,2711,2475,3127,2855,3104
ENSMUSG00000072235,Tuba1a,22142,"tubulin, alpha 1A",6542.34893171871,0.37138633292614565,0.13539616557317996,2.74296049193074,0.006088801074348123,0.06054078787162431,6288,5828,7088,6348,7269
ENSMUSG00000026605,Cenpf,108000,centromere protein F,294.9500704937502,1.480568925063183,0.5400187627064038,2.7416990432759007,0.006112231580806835,0.06065023288109546,159,151,660,158,372
ENSMUSG00000031822,Gse1,382034,"genetic suppressor element 1, coiled-coil protein",866.9924657246767,-1.6302519739655994,0.5945534078772212,-2.7419773436102415,0.006107055380794167,0.06065023288109546,1656,1524,744,525,113
ENSMUSG00000026816,Gtf3c5,70239,"general transcription factor IIIC, polypeptide 5",626.5359680659215,0.6287082025797351,0.22941324691269063,2.7405052281876596,0.00613448060140066,0.06080920669246299,482,549,682,634,780
ENSMUSG00000046541,Zfp526,210172,zinc finger protein 526,914.0697623955482,-0.4604069334577177,0.16804055258984887,-2.7398561023628196,0.006146608886004622,0.06086763606789972,1199,1185,875,694,729
ENSMUSG00000061983,Rps12,20042,ribosomal protein S12,27117.52352323791,-0.33672955750485434,0.1229536786504605,-2.738670052013065,0.006168824868400622,0.06102574064342824,30798,36975,24002,22515,23997
ENSMUSG00000052566,Hook2,170833,hook microtubule tethering protein 2,185.3520694719855,1.0589277632669953,0.38692562880780107,2.736773385959916,0.006204501733082291,0.06131655356459058,108,138,310,182,193
ENSMUSG00000020689,Itgb3,16416,integrin beta 3,5981.625737799134,-0.45368369631999367,0.16582007251957226,-2.735999866761872,0.006219105119000734,0.06139872839426002,7532,8050,6629,4170,4412
ENSMUSG00000000732,Icosl,50723,icos ligand,396.94597048403386,0.8050505823532994,0.2943151348486653,2.735335315892778,0.006231675981163926,0.06146069119200462,314,283,581,336,481
ENSMUSG00000019738,Polr2i,69920,polymerase (RNA) II (DNA directed) polypeptide I,152.41071877456514,1.1982542423365938,0.4383928912755635,2.733288486613254,0.006270538341170024,0.06178157049766308,93,94,176,226,158
ENSMUSG00000040084,Bub1b,12236,"BUB1B, mitotic checkpoint serine/threonine kinase",431.5553203285946,1.1528756584524886,0.42224928873982676,2.7303199536301523,0.00632728841949046,0.062277867064420206,255,289,851,283,512
ENSMUSG00000057036,Gm7536,665189,ribosomal protein L27A pseudogene,38904.80376504293,-0.4039795970762396,0.14798051015304267,-2.7299513743968076,0.006334366792046413,0.062284750611823946,46006,53646,31343,32658,34632
ENSMUSG00000024042,Sik1,17691,salt inducible kinase 1,1069.7787400354869,0.7828941574072541,0.28732283049530255,2.7247892416264277,0.006434254486390399,0.06320328048804412,620,1021,1085,1306,1271
ENSMUSG00000062115,Rai1,19377,retinoic acid induced 1,1016.8825238273611,0.9341711221507434,0.3429692925439191,2.7237748173362126,0.006454049482092179,0.0633340091890935,546,899,1120,854,1648
ENSMUSG00000038384,Setd1b,208043,SET domain containing 1B,5382.840322996898,-0.5507015819103526,0.20222044084738247,-2.72327357018261,0.0064638507915760115,0.06336650514954635,7669,6804,5985,3682,3603
ENSMUSG00000054408,Spcs3,76687,signal peptidase complex subunit 3 homolog (S. cerevisiae),3284.662889117562,0.3157154033285001,0.11602629842686228,2.721067616644797,0.006507144993233129,0.06372694454757098,2961,3296,3936,3150,3223
ENSMUSG00000038065,Mturn,68235,"maturin, neural progenitor differentiation regulator homolog (Xenopus)",1152.5735505260345,-0.6089764418046216,0.22393123530884226,-2.719479669572364,0.0065384714274446054,0.06396957416590093,1466,1709,819,949,950
ENSMUSG00000026047,Poglut2,72050,protein O-glucosyltransferase 2,233.5020461324181,0.9981943693400226,0.3674152072400752,2.7168019985840863,0.006591602844965588,0.06442483501325726,155,164,361,189,304
ENSMUSG00000078681,Tm2d3,68634,TM2 domain containing 3,156.20386347613183,-1.006650283926651,0.37082594227077437,-2.7146166683009527,0.006635252421439684,0.06478660464293706,253,234,112,92,117
ENSMUSG00000024160,Spsb3,79043,splA/ryanodine receptor domain and SOCS box containing 3,1572.3173515503615,0.5111403169356712,0.18841602758774503,2.7128282210367374,0.00667116788039636,0.06494245581673984,1233,1508,2201,1413,1590
ENSMUSG00000048807,Slc35e4,103710,"solute carrier family 35, member E4",92.67239319093531,1.948012981402566,0.7179035472638018,2.713474517331987,0.006658168890657843,0.06494245581673984,44,30,134,183,57
ENSMUSG00000056673,Kdm5d,20592,lysine (K)-specific demethylase 5D,1255.746553984078,-0.4244616973534261,0.15644559909169395,-2.713158438574203,0.006664523350699349,0.06494245581673984,1577,1659,1240,895,1068
ENSMUSG00000024206,Rfx2,19725,"regulatory factor X, 2 (influences HLA class II expression)",110.85146384600054,1.5339856144596853,0.5655285356762035,2.712481365110066,0.006678153615048449,0.0649457090610887,60,53,229,82,135
ENSMUSG00000030431,Tmem238,664968,transmembrane protein 238,223.98436008177575,1.1715308974995582,0.4323005020913861,2.7099919889796995,0.006728483323886737,0.0653700608700797,120,160,209,253,358
ENSMUSG00000023806,Rsph3b,100037282,radial spoke 3B homolog (Chlamydomonas),330.61442022050386,0.8620525174024084,0.3182390296091598,2.708820845956967,0.006752278977331356,0.06547095524792787,190,297,471,357,341
ENSMUSG00000046591,Ticrr,77011,TOPBP1-interacting checkpoint and replication regulator,163.36351507499927,1.6652445969862233,0.6147092913156679,2.708995325940308,0.006748729049859729,0.06547095524792787,90,64,391,172,107
ENSMUSG00000026727,Rsu1,20163,Ras suppressor protein 1,1786.0028258755603,0.42140262990240984,0.1556159546332341,2.707965458269361,0.006769706782156328,0.06557481847318887,1632,1603,1987,1892,1832
ENSMUSG00000021375,Kif13a,16553,kinesin family member 13A,424.28781959702,0.9959724771939096,0.3679334762422526,2.70693628469443,0.006790728902240964,0.06571325768233971,327,250,388,514,603
ENSMUSG00000026393,Nek7,59125,NIMA (never in mitosis gene a)-related expressed kinase 7,3945.879639713793,0.3229377677336703,0.11935340598744311,2.7057272899915885,0.00681549901089712,0.06588765578455394,3756,3722,4387,3921,4045
ENSMUSG00000060036,Rpl3,27367,ribosomal protein L3,1972.5077826734407,0.3608738607492087,0.1335406202818441,2.7023527372238236,0.006885067625490622,0.06649436230988173,1771,1908,2262,1996,1978
ENSMUSG00000027810,Eif2a,229317,eukaryotic translation initiation factor 2A,351.9147318796081,1.1624839135912164,0.4306317600932301,2.699484852997241,0.006944691702510619,0.06698756849537778,163,281,629,420,272
ENSMUSG00000030615,Tmem126a,66271,transmembrane protein 126A,405.81657216629833,0.68794072162286235,0.2548648420033088,2.699237431948072,0.006949857321366007,0.06698756849537778,321,327,552,363,476
ENSMUSG00000030672,Mylpf,17907,"myosin light chain, phosphorylatable, fast skeletal muscle",133.94833952673866,-1.3771783534216988,0.5106798276847059,-2.696754950485277,0.007001877540086142,0.06742241844319634,195,270,54,87,90
ENSMUSG00000035929,H2-Q4,15015,"histocompatibility 2, Q region locus 4",17749.32882606181,-0.24708166440151516,0.09167446788539806,-2.6952069654812845,0.007034492203234167,0.06766973583485557,20049,22782,17902,14561,15258
ENSMUSG00000037759,Ptger2,19217,prostaglandin E receptor 2 (subtype EP2),533.650078999224,0.7726447816153476,0.28681201745056567,2.6939065820298795,0.007061995488109423,0.06780071184454317,415,401,583,703,538
ENSMUSG00000097785,B230217O12Rik,320879,RIKEN cDNA B230217O12 gene,99.65827702222788,1.5002168774050617,0.5568547996735002,2.6940898745681667,0.007058112989664757,0.06780071184454317,47,57,178,73,145
ENSMUSG00000039697,Ncoa7,211329,nuclear receptor coactivator 7,899.1770414257106,0.49017860900705884,0.1819814967248846,2.693562905178758,0.007069280412590924,0.06780398226771885,802,775,1026,876,1027
ENSMUSG00000044533,Rps2,16898,ribosomal protein S2,52998.88977001667,-0.31692289811223695,0.11784413968331844,-2.689339486578638,0.0071593568569824975,0.06860054990341227,62285,69020,46671,43169,48863
ENSMUSG00000074480,Mex3a,72640,mex3 RNA binding family member A,191.87298853591454,-1.2828059160375849,0.47762539434701984,-2.6857992293130866,0.007235655263044426,0.06926366469447626,335,311,95,159,90
ENSMUSG00000043953,Ccrl2,54199,chemokine (C-C motif) receptor-like 2,105.10803187018607,1.5508661689248027,0.5775885159384417,2.6850709910757486,0.007251440200548949,0.06934677974354549,39,68,97,156,150
ENSMUSG00000029672,Fam3c,27999,FAM3 metabolism regulating signaling molecule C,2857.001679388026,0.4016462251565837,0.14962089415963725,2.6844260449884048,0.007265445533472566,0.06941273012605298,2288,2957,3340,2895,2890
ENSMUSG00000104835,Gm5547,433637,predicted gene 5547,189.80971447623085,0.9268630481546326,0.3453976369816268,2.68346667410448,0.007286323671731475,0.06954414890594929,145,123,239,218,217
ENSMUSG00000042677,Zc3h12a,230738,zinc finger CCCH type containing 12A,998.2666605800134,0.48345440416940216,0.18020433566580077,2.6828122774248673,0.00730059573124958,0.06961232101554775,821,940,1262,1033,962
ENSMUSG00000026596,Abl2,11352,"v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)",1223.2958633705068,-0.5798916117529543,0.21656970501809789,-2.677621099887886,0.007414704337081375,0.0706313884363537,1429,1915,1136,992,819
ENSMUSG00000031974,Abcb10,56199,"ATP-binding cassette, sub-family B (MDR/TAP), member 10",136.36693187317573,1.3740454955439825,0.5136303821186874,2.675163976624876,0.007469270732660076,0.07108183180671832,80,72,274,107,155
ENSMUSG00000025648,Pfkfb4,270198,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",197.14724720879838,-1.1614792224712478,0.4342664717780946,-2.6745772422070635,0.00748235374505176,0.07113700288869074,277,369,95,123,157
ENSMUSG00000048310,Pskh1,244631,protein serine kinase H1,1083.3890534849893,-0.43996209623476407,0.16468744048174422,-2.6714975650103345,0.00755136203623684,0.07172324797842072,1335,1474,971,887,871
ENSMUSG00000043683,Fem1a,14154,fem 1 homolog a,2340.1313669087876,-0.3535871421997796,0.13240192440192058,-2.670558934826559,0.00757250769188638,0.07185419349230186,2922,2948,2379,1845,1874
ENSMUSG00000018965,Ywhah,22629,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide",6587.371272874058,0.313445436209841,0.11755557299401953,2.6663596478389593,0.007667761564902648,0.07268740186379558,6066,6488,8318,5932,6496
ENSMUSG00000022914,Brwd1,93871,bromodomain and WD repeat domain containing 1,2316.5017406282295,-0.39711342650191983,0.1489672032304428,-2.665777552979971,0.007681049829238603,0.07274274542452543,3127,2766,2176,1801,1958
ENSMUSG00000026879,Gsn,227753,gelsolin,1505.9291253039596,-0.8014635734466294,0.3011752420209649,-2.661120376524307,0.007788110810809303,0.0736851879425795,1974,2453,807,1261,1213
ENSMUSG00000031425,Plp1,18823,proteolipid protein (myelin) 1,206.93812597588598,2.235854006406404,0.840713186280941,2.659472984237515,0.007826300631467362,0.0739748299764253,52,89,81,158,613
ENSMUSG00000015127,Unkl,74154,unkempt family like zinc finger,131.23705184088612,1.7652755740904809,0.6640857009699257,2.6582044629363653,0.007855821710349566,0.07418205336542859,81,35,249,81,211
ENSMUSG00000025290,Rps24,20088,ribosomal protein S24,20136.26776979016,-0.5000824554421975,0.18824259388416964,-2.6565850221438763,0.007893654344963275,0.0744672860137405,24500,28916,14377,17128,17725
ENSMUSG00000021109,Hif1a,15251,"hypoxia inducible factor 1, alpha subunit",5514.560318635528,0.38471078068287096,0.14485768738846921,2.655784360626858,0.007912419253041014,0.07447036866447107,5241,4911,5813,5518,6142
ENSMUSG00000039835,Nhsl1,215819,NHS-like 1,103.00119084821074,-1.9596152625615844,0.7379194625265658,-2.655595037230823,0.007916862215661713,0.07447036866447107,190,216,24,27,85
ENSMUSG00000097290,1300002E11Rik,100043489,RIKEN cDNA 1300002E11 gene,592.1699862353727,-0.5628419078205708,0.2119025103028863,-2.656136102474971,0.007904170650283551,0.07447036866447107,762,842,486,472,470
ENSMUSG00000022652,Morc1,17450,microrchidia 1,36.80261233351594,2.0505000863631966,0.773973279118466,2.6493163804035444,0.008065478732090667,0.07564969677246232,11,17,70,37,48
ENSMUSG00000028430,Nol6,230082,nucleolar protein family 6 (RNA-associated),2425.364658827979,-0.3501997555995115,0.13216899017922673,-2.6496363112453674,0.008057845960162797,0.07564969677246232,2933,3148,2236,2044,2009
ENSMUSG00000042406,Atf4,11911,activating transcription factor 4,5744.317280205863,0.4352489649877699,0.16426613584486366,2.6496572939344483,0.008057345590272503,0.07564969677246232,5054,5295,5860,6454,6017
ENSMUSG00000036304,Zdhhc23,332175,"zinc finger, DHHC domain containing 23",231.89048477558472,-0.8388146910621317,0.3167050892317161,-2.6485671357444343,0.008083379223170801,0.07574483179946229,367,319,174,160,173
ENSMUSG00000013275,Slc41a1,98396,"solute carrier family 41, member 1",2176.975394372452,0.46260349721687,0.17487604742300905,2.6453222384302566,0.00816131555061688,0.07610991885026096,2084,1776,2440,2329,2257
ENSMUSG00000026014,Raph1,77300,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1,420.73994478087263,0.8552446924401541,0.32318731856283145,2.646281717498406,0.008138200930471523,0.07610991885026096,292,327,709,416,377
ENSMUSG00000026634,Angel2,52477,angel homolog 2,611.6924578594828,-0.5699795606007955,0.21544653885231851,-2.645573067161212,0.008155267219529434,0.07610991885026096,834,825,603,402,485
ENSMUSG00000026669,Mcm10,70024,minichromosome maintenance 10 replication initiation factor,163.68495139884303,1.5976884513139333,0.6038920211155883,2.645652526361376,0.008153352025768454,0.07610991885026096,100,60,386,115,169
ENSMUSG00000022472,Desi1,28075,desumoylating isopeptidase 1,1570.155775998617,0.36226294077340754,0.13705710574098234,2.6431532959555626,0.008213783795437406,0.07652613070481949,1395,1533,1911,1487,1589
ENSMUSG00000029177,Cenpa,12615,centromere protein A,1091.5747079086007,0.5605198408918701,0.21213475278461333,2.6422820095912454,0.008234945670990647,0.07665015207964983,851,1007,1579,956,1124
ENSMUSG00000024276,Zfp397,69256,zinc finger protein 397,1196.0651008455652,-0.4624704891555118,0.17509970365821181,-2.6411837341440463,0.008261690178298007,0.07675275252226615,1545,1578,1118,994,883
ENSMUSG00000030199,Etv6,14011,ets variant 6,1343.0010375547147,0.9124623357079561,0.34543842207543063,2.6414616249859693,0.008254915822348647,0.07675275252226615,696,1236,2030,1740,1012
