gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,61-CD4_S57_L002,62-CD4_S59_L002,63-CD4_S61_L002,57-CD4-D_S46_L002,58-CD4-D_S50_L002,60-CD4-D_S54_L002
ENSMUSG00000029174,Tbc1d1,57915,"TBC1 domain family, member 1",3741.108245280856,0.15473510959623205,0.08775868659452482,1.76318852982795,0.077868697680107,0.31837288367610395,3558,3546,3227,4219,4700,3567
ENSMUSG00000033417,Cacul1,78832,"CDK2 associated, cullin domain 1",299.1889817207477,0.6293655953205843,0.35697695408775243,1.763042650551254,0.07789329653185051,0.31837288367610395,245,295,150,361,603,229
ENSMUSG00000033938,Ndufb7,66916,NADH:ubiquinone oxidoreductase subunit B7,1876.4579523122484,-0.23788741777648809,0.1348767837046825,-1.7637388084323764,0.07777596403792882,0.31837288367610395,2021,2117,1791,2054,1834,1548
ENSMUSG00000046152,Fut10,171167,fucosyltransferase 10,189.4176126382362,-0.9558921543381833,0.5422925364260432,-1.7626872769408766,0.0779532477906,0.31837288367610395,214,259,254,141,49,190
ENSMUSG00000070000,Fcho1,74015,FCH domain only 1,3744.8197909590053,0.29009347776834465,0.16459047618081904,1.7625167901552703,0.07798202211499712,0.31837288367610395,3747,2654,3411,5138,4498,3443
ENSMUSG00000084349,Rpl3-ps1,100043000,"ribosomal protein L3, pseudogene 1",46092.22717468509,-0.2456621330375979,0.13937813342952748,-1.762558638093757,0.07797495832604158,0.31837288367610395,45583,55005,45340,37084,56974,39812
ENSMUSG00000096687,Mfsd4b4,213332,major facilitator superfamily domain containing 4B4,224.14438758533635,-0.5111078912335648,0.2899073984777543,-1.7630039589099484,0.07789982196054103,0.31837288367610395,246,247,273,198,181,196
ENSMUSG00000097354,2310001H17Rik,76432,RIKEN cDNA 2310001H17 gene,633.0647118625797,-0.2977559385673591,0.168907340782045,-1.762835985628227,0.07792815617780548,0.31837288367610395,715,647,673,676,643,484
ENSMUSG00000006717,Acot13,66834,acyl-CoA thioesterase 13,573.0650997551795,-0.4751434884965109,0.2696885816738791,-1.7618227866653922,0.07809924352001614,0.31852965594036814,618,706,621,403,813,348
ENSMUSG00000032119,Hinfp,102423,histone H4 transcription factor,954.5127353873538,0.2739546816626437,0.15548601206483953,1.761924934754911,0.07808198108911099,0.31852965594036814,911,764,843,1205,1167,933
ENSMUSG00000035595,Fam174c,69770,"family with sequence similarity 174, member C",294.86126356511875,-0.5879403715541467,0.3337371753959967,-1.7616867849873918,0.07812223183195478,0.31852965594036814,221,393,413,265,238,234
ENSMUSG00000034781,Gna11,14672,"guanine nucleotide binding protein, alpha 11",945.3416159030369,0.29357608178846245,0.16668453402889832,1.761267675485506,0.07819310839910143,0.3185818497262455,984,750,747,1183,1257,876
ENSMUSG00000038615,Nfe2l1,18023,"nuclear factor, erythroid derived 2,-like 1",1126.2552735435554,-0.45836476005810284,0.2602556417291646,-1.761209697559989,0.07820291729909115,0.3185818497262455,1193,1061,1529,1376,1101,591
ENSMUSG00000054676,1600014C10Rik,72244,RIKEN cDNA 1600014C10 gene,183.1854399867292,0.7750032877457844,0.4401840784500856,1.7606345292510743,0.07830028047230149,0.3188401008733283,126,94,171,166,235,304
ENSMUSG00000005951,Shpk,74637,sedoheptulokinase,361.21513123524477,-0.5211239733234876,0.2960582207412453,-1.7602077456884724,0.0783725891668317,0.31892876517727653,478,449,319,320,261,334
ENSMUSG00000090236,Car15,80733,carbonic anhydrase 15,90.351151387993,0.7414448218698714,0.42125034648073384,1.7601049543677512,0.07839001291966513,0.31892876517727653,58,73,66,152,105,99
ENSMUSG00000024142,Mlst8,56716,"MTOR associated protein, LST8 homolog (S. cerevisiae)",186.86451189820767,-0.8706418876137887,0.49506230679315766,-1.7586511347500997,0.07863678196771122,0.3192653089726123,413,162,136,109,222,99
ENSMUSG00000024383,Map3k2,26405,mitogen-activated protein kinase kinase kinase 2,1765.4401023858427,0.28070823999687244,0.15959787838453796,1.7588469398103717,0.0786035095373671,0.3192653089726123,1835,1421,1400,2398,2148,1608
ENSMUSG00000030745,Il21r,60504,interleukin 21 receptor,6430.035298604309,0.1472697569576476,0.0837418650401137,1.7586156803064157,0.07864280783557208,0.3192653089726123,5919,6136,5740,7037,8565,5907
ENSMUSG00000030826,Bcat2,12036,"branched chain aminotransferase 2, mitochondrial",211.73289301572603,-0.623786047043871,0.35469981472144346,-1.758630879279565,0.0786402245589625,0.3192653089726123,304,261,188,167,273,106
ENSMUSG00000037361,Sf3b6,66055,"splicing factor 3B, subunit 6",2118.888649128587,-0.2286974239567839,0.12999309384156893,-1.7593044153215738,0.07852581706268288,0.3192653089726123,2085,2340,2238,2031,2632,1591
ENSMUSG00000030082,Sec61a1,53421,Sec61 alpha 1 subunit (S. cerevisiae),6381.609146315934,-0.14291566312959283,0.08128417912816795,-1.758222383032805,0.07870967818507786,0.31939863356901893,6481,6895,6163,6430,7466,5371
ENSMUSG00000016833,Mrps18c,68735,mitochondrial ribosomal protein S18C,69.80391511064543,-0.7934740891542335,0.4514760035467109,-1.7575111034049422,0.0788307309577831,0.3197516165815697,84,107,68,57,56,48
ENSMUSG00000066149,Cdc26,66440,cell division cycle 26,203.44949041287182,-0.48471494427381384,0.2758396870836015,-1.757234245001541,0.0788778904586807,0.3198046997171391,227,218,246,192,224,129
ENSMUSG00000029559,2210016L21Rik,72357,RIKEN cDNA 2210016L21 gene,872.4060427271129,-0.2511931944405982,0.14300016063795135,-1.7565937920627277,0.07898707187752162,0.31997093510678376,879,1000,886,863,951,712
ENSMUSG00000055531,Cpsf6,432508,cleavage and polyadenylation specific factor 6,2350.50369359228,0.19952750652717904,0.11357809325512323,1.7567428789193804,0.07896164527687703,0.31997093510678376,2326,2024,2034,2763,3191,2074
ENSMUSG00000031901,Dus2,66369,dihydrouridine synthase 2,156.55277986725568,0.9556696158421454,0.5441171199420978,1.7563674819565371,0.07902568154692308,0.3199892351162295,41,113,153,213,165,252
ENSMUSG00000078695,Cisd3,217149,CDGSH iron sulfur domain 3,502.0840160564771,-0.38631342470339425,0.21999177945572154,-1.7560357285129775,0.07908230813737958,0.3200804416461599,560,623,479,387,542,441
ENSMUSG00000032399,Rpl4,67891,ribosomal protein L4,78026.12667161284,-0.2122032492428675,0.12087082720131001,-1.7556200628084029,0.07915330418478843,0.32022970391311384,76945,89922,77445,66625,94319,68199
ENSMUSG00000042369,Rbm45,241490,RNA binding motif protein 45,1398.490457381867,-0.2857020867853228,0.16277600682151902,-1.7551854991662867,0.07922758343245119,0.32039211464756,1403,1759,1325,1305,1411,1243
ENSMUSG00000028954,Nub1,53312,negative regulator of ubiquitin-like proteins 1,4174.3771228893875,-0.21279994439634428,0.12130957895898678,-1.7541891268808147,0.07939810570490972,0.3208052605020589,4095,4900,4081,3857,4661,3690
ENSMUSG00000042211,Fbxo38,107035,F-box protein 38,2255.9777048432757,0.17937830234285548,0.10225258075370044,1.7542667482880516,0.07938481062447099,0.3208052605020589,2160,2037,1974,2674,2779,2137
ENSMUSG00000025078,Nhlrc2,66866,NHL repeat containing 2,1724.9103097169013,0.20569225000404662,0.11729980762378206,1.7535599944355182,0.07950593102312249,0.3209826404357285,1630,1547,1495,2000,2100,1729
ENSMUSG00000026946,Nmi,64685,N-myc (and STAT) interactor,2160.416392229092,-0.2223640703980584,0.12680910703383588,-1.7535339188117303,0.07951040262231715,0.3209826404357285,2072,2420,2286,2011,2541,1786
ENSMUSG00000027804,Ppid,67738,peptidylprolyl isomerase D (cyclophilin D),470.0978538461923,0.35280164585614043,0.20124203010487673,1.7531210834649145,0.07958122527030906,0.32113043008904596,445,377,382,554,580,521
ENSMUSG00000018286,Psmb6,19175,"proteasome (prosome, macropain) subunit, beta type 6",3098.5848144348793,-0.19126276270335793,0.10911854230783238,-1.7527979998467167,0.07963668661292485,0.3212161325951494,3139,3491,3010,2922,3705,2575
ENSMUSG00000026404,Ddx59,67997,DEAD box helicase 59,324.36263246495383,-0.425604374672214,0.24306399502246015,-1.750997199864531,0.07994639234845753,0.3221884236078241,335,371,376,280,297,288
ENSMUSG00000043987,Cep164,214552,centrosomal protein 164,1229.4552741513758,0.2145243973629373,0.12250848043807067,1.751098345158086,0.07992897124122161,0.3221884236078241,1112,1148,1060,1372,1671,1159
ENSMUSG00000020843,Timm22,56322,translocase of inner mitochondrial membrane 22,550.6018819316637,-0.4277378299859411,0.24431262184401534,-1.750780728222204,0.07998368745498403,0.3221989457737352,514,720,606,489,462,507
ENSMUSG00000021811,Dnajc9,108671,DnaJ heat shock protein family (Hsp40) member C9,2882.935147885418,-0.22827363790732622,0.1303985911106916,-1.7505836218241906,0.08001765849121849,0.3221989457737352,2870,3360,2844,2729,2996,2617
ENSMUSG00000022808,Snx4,69150,sorting nexin 4,3549.548055584438,-0.23113157532010234,0.13209191647837257,-1.749778347397553,0.08015656833066968,0.3226198757940247,3469,4101,3608,3124,4431,2866
ENSMUSG00000028435,Aqp3,11828,aquaporin 3,189.75894614188184,-0.6277672188333084,0.3589299126523241,-1.7489966611988463,0.08029159654603395,0.322748147829154,232,269,173,133,147,179
ENSMUSG00000034312,Iqsec1,232227,IQ motif and Sec7 domain 1,266.6854160930957,-0.8937566103022423,0.5109727864026317,-1.749127613222807,0.08026896305992885,0.322748147829154,361,265,381,80,173,301
ENSMUSG00000092417,Gpank1,81845,G patch domain and ankyrin repeats 1,1046.1981667640662,-0.2547129023169941,0.145606387969458,-1.749325052760886,0.08023484780407977,0.322748147829154,1140,1029,1146,976,1220,840
ENSMUSG00000037447,Arid5a,214855,AT rich interactive domain 5A (MRF1-like),3977.718005828001,0.17226873667743645,0.09852394140208665,1.7484961951977689,0.08037814386464191,0.3228195371474236,3831,3744,3343,4597,4800,3909
ENSMUSG00000040652,Oaz2,18247,ornithine decarboxylase antizyme 2,632.8274243813602,-1.5508535810032256,0.8869378329201368,-1.7485482335297677,0.08036914116690139,0.3228195371474236,873,1072,811,217,81,612
ENSMUSG00000039480,Nt5dc1,319638,5'-nucleotidase domain containing 1,793.8316165426526,-0.5544482543539175,0.31719519254410095,-1.747971808484551,0.0804689091618099,0.32304584319621377,507,1251,989,581,889,580
ENSMUSG00000018449,Rpain,69723,RPA interacting protein,258.2716719328438,-0.757173314984345,0.4336216984461292,-1.7461610378301033,0.08078297297558787,0.32401694122193,351,304,293,260,313,69
ENSMUSG00000040415,Dtx3,80904,"deltex 3, E3 ubiquitin ligase",1492.0734429284348,0.4540226553405686,0.2600388131338669,1.7459803398919516,0.08081436814410164,0.32401694122193,1746,1049,897,2275,2153,1148
ENSMUSG00000096199,Ptrhd1,69709,peptidyl-tRNA hydrolase domain containing 1,199.1850870217678,-0.5207447654745567,0.2982107221287565,-1.7462308590289994,0.08077084461966844,0.32401694122193,209,260,216,147,236,141
ENSMUSG00000020440,Arf5,11844,ADP-ribosylation factor 5,114.54229047588234,0.603314252016121,0.3458074251891434,1.744653839304148,0.08104514299007663,0.32444436632604995,81,96,88,165,154,119
ENSMUSG00000028138,Adh5,11532,"alcohol dehydrogenase 5 (class III), chi polypeptide",2763.8321719622845,-0.2747257364345687,0.15746202362542308,-1.7447110745134153,0.08103517459629785,0.32444436632604995,2610,3336,2875,2340,2978,2538
ENSMUSG00000039153,Runx2,12393,runt related transcription factor 2,473.4270371847343,0.8143069259236307,0.46676577711281775,1.7445729011251225,0.08105924132053985,0.32444436632604995,390,438,182,1135,337,430
ENSMUSG00000073702,Rpl31,114641,ribosomal protein L31,11640.344378406962,-0.24710656069413892,0.14159784304444015,-1.745129412858253,0.08096234474791948,0.32444436632604995,11776,12751,12290,9199,14149,10345
ENSMUSG00000044148,1810030O07Rik,69155,RIKEN cDNA 1810030O07 gene,1698.5126835013298,-0.19674210424822083,0.11279634755192769,-1.7442240685820727,0.08112002598989691,0.32454925999197465,1769,1816,1705,1621,1960,1439
ENSMUSG00000038102,Trappc11,320714,trafficking protein particle complex 11,446.7781168631075,0.8497557232165124,0.4874661849107266,1.7432095794955187,0.08129701275482967,0.3249803073751411,510,348,86,706,744,405
ENSMUSG00000002625,Akap8l,54194,A kinase (PRKA) anchor protein 8-like,4370.578276290449,0.208513352409722,0.11965195536338795,1.7426656486846228,0.08139203537421817,0.3250832527754944,4463,3748,3629,5212,6104,3710
ENSMUSG00000023089,Ndufa5,68202,NADH:ubiquinone oxidoreductase subunit A5,704.293084862078,-0.3428825812062273,0.19673725846093704,-1.7428451727373642,0.08136066325307591,0.3250832527754944,875,657,763,601,741,613
ENSMUSG00000064061,Dzip3,224170,"DAZ interacting protein 3, zinc finger",355.03780439255536,0.5708204754449611,0.3276282621073218,1.7422809368563457,0.08145929745403936,0.32521351165615203,413,194,229,527,482,343
ENSMUSG00000026721,Rabgap1l,29809,RAB GTPase activating protein 1-like,1099.4988203206206,0.24611563525024568,0.1412830272254628,1.7420042597012628,0.08150769889372343,0.32526839362945925,952,937,1039,1291,1496,1015
ENSMUSG00000020280,Pus10,74467,pseudouridylate synthase 10,82.65662417568676,-1.188130502105014,0.6824880353613599,-1.7408810712350866,0.08170442732182864,0.3259148979356921,215,60,63,77,30,49
ENSMUSG00000015335,Zdhhc12,66220,"zinc finger, DHHC domain containing 12",266.5165458813411,-0.4875747029785584,0.2801824149305345,-1.7402045131898898,0.08182311343768775,0.3260952010707313,308,346,256,202,334,179
ENSMUSG00000035623,Rsf1,233532,remodeling and spacing factor 1,2684.451397675907,0.19630771637204256,0.1128186205742557,1.7400293973886647,0.08185385613921191,0.3260952010707313,2522,2430,2345,3423,3199,2468
ENSMUSG00000062861,Zfp28,22690,zinc finger protein 28,250.51361793197566,-0.47015797886108934,0.2701767189976005,-1.7401868695624545,0.0818262104652221,0.3260952010707313,258,283,306,224,298,156
ENSMUSG00000033379,Atp6v0b,114143,"ATPase, H+ transporting, lysosomal V0 subunit B",553.6311005772918,0.3900592438287778,0.22423327991252678,1.739524320301338,0.08194257814717831,0.3262215045852446,507,485,409,661,936,442
ENSMUSG00000043243,Niban3,100037278,niban apoptosis regulator 3,214.39240989721645,0.5969876233524419,0.34330291987393663,1.7389529444481864,0.08204304023236904,0.3264332240869079,213,135,150,255,248,294
ENSMUSG00000040264,Gbp2b,14468,guanylate binding protein 2b,2966.8935435501744,0.25412952759787466,0.14620516051801752,1.7381707095527392,0.08218073854600697,0.32684254745458535,2537,2866,2493,3144,4662,2583
ENSMUSG00000030934,Oat,18242,ornithine aminotransferase,1788.7074085481868,-0.2593043619450542,0.14927765481964717,-1.7370607962614233,0.08237644026808676,0.32748211281502004,1822,2144,1724,1526,2112,1525
ENSMUSG00000018565,Elp5,54351,elongator acetyltransferase complex subunit 5,826.2941505398579,-0.3380600729710727,0.1946427004620311,-1.7368237913294775,0.08241827828145139,0.32750972055448885,819,897,968,650,981,686
ENSMUSG00000026209,Dnpep,13437,aspartyl aminopeptidase,435.052990835573,-0.44343163499768173,0.25545996854982256,-1.7358165254420241,0.08259628117096221,0.32800253091285314,601,498,370,481,411,285
ENSMUSG00000050600,Zfp831,100043757,zinc finger protein 831,2794.572359641876,0.24770322671772763,0.1427086648853669,1.7357266071874426,0.08261218656275142,0.32800253091285314,2827,2420,2217,3795,3278,2551
ENSMUSG00000019039,Dalrd3,67789,DALR anticodon binding domain containing 3,434.87933022231556,0.39548784150359256,0.22790137751003373,1.7353464284619367,0.08267946276920059,0.3281308404024172,308,387,398,557,656,376
ENSMUSG00000031529,Tnks,21951,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase",1838.9192682781058,0.2008348527156808,0.11575389137688574,1.7350159923503392,0.08273797261663639,0.3282242649956674,1844,1600,1550,2134,2393,1722
ENSMUSG00000001211,Agpat3,28169,1-acylglycerol-3-phosphate O-acyltransferase 3,5513.233034329296,0.15867401655512617,0.09149644744561744,1.7342095893880134,0.08288090211717858,0.32833869186779213,5235,5075,4884,6115,6788,5458
ENSMUSG00000004677,Myo9b,17925,myosin IXb,3263.861314984834,0.2177591752577882,0.12555012962211703,1.7344400671923124,0.08284003107034968,0.32833869186779213,2903,3119,2782,4306,3743,3054
ENSMUSG00000035495,Tstd2,272027,thiosulfate sulfurtransferase (rhodanese)-like domain containing 2,1200.4514609228106,0.25670567284692386,0.14803703098972582,1.7340639104329236,0.08290674405781667,0.32833869186779213,1092,1102,999,1553,1659,986
ENSMUSG00000046311,Zfp62,22720,zinc finger protein 62,1781.28485564526,0.21071656960570725,0.1214898998488056,1.7344369356460447,0.08284058628365094,0.32833869186779213,1775,1614,1434,2087,2216,1742
ENSMUSG00000022023,Wbp4,22380,WW domain binding protein 4,1336.9596628118807,-0.23336646113387782,0.13467476886085286,-1.7328150113626264,0.08312855386578186,0.32900457207604067,1442,1355,1414,1290,1636,1009
ENSMUSG00000038366,Lasp1,16796,LIM and SH3 protein 1,238.2611267746513,0.7711245890727357,0.4450363790267047,1.732722593957794,0.08314498667849653,0.32900457207604067,263,147,107,373,204,342
ENSMUSG00000032615,Nt5m,103850,"5',3'-nucleotidase, mitochondrial",358.64450004971803,-0.479396587353935,0.2767929670921393,-1.7319680929405719,0.0832792435782322,0.32928508200076234,309,510,398,306,327,305
ENSMUSG00000076822,Trav16n,100126459,T cell receptor alpha variable 16n,114.27580941203107,-0.6888278081589468,0.39772268011407363,-1.7319299164970408,0.08328604140952588,0.32928508200076234,142,122,146,80,87,103
ENSMUSG00000027957,Slc35a3,229782,"solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3",808.5889394854557,-0.4040777501234519,0.23336203267777644,-1.7315488106044983,0.08335392710334517,0.3294147199124201,891,767,1019,952,807,480
ENSMUSG00000058260,Serpina9,71907,"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9",101.48798183243973,-0.8321362389156312,0.48066398170062874,-1.731222372792454,0.08341211050300032,0.3295059213725425,139,142,99,83,49,90
ENSMUSG00000007207,Stx1a,20907,syntaxin 1A (brain),593.0761761567596,0.3576718673896957,0.20686119689840377,1.7290428207536668,0.08380143153898906,0.33090460093603336,493,545,478,647,720,710
ENSMUSG00000034620,Rxylt1,216395,ribitol xylosyltransferase 1,182.55699120075474,-0.6360958379481813,0.3679401747968345,-1.7288023475539582,0.08384447587475183,0.3309353450632551,166,253,227,146,128,166
ENSMUSG00000060073,Psma3,19167,proteasome subunit alpha 3,2046.4019906898761,-0.21903342936072945,0.12679322730003514,-1.727485245268055,0.08408055279022886,0.3317276454346734,2184,2299,1945,1853,2502,1671
ENSMUSG00000018160,Med1,19014,mediator complex subunit 1,3670.018534758302,0.1859731880687549,0.10771256814909988,1.7265690649147243,0.08424508569135633,0.3317821331653062,3649,3183,3186,4190,5074,3227
ENSMUSG00000021179,Nrde2,217827,"nrde-2 necessary for RNA interference, domain containing",1052.5387642178512,-0.2816611724535173,0.16309208756716853,-1.7270069729012254,0.08416641119480048,0.3317821331653062,1131,1172,1065,954,1043,976
ENSMUSG00000027665,Pik3ca,18706,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",2248.79448057711,0.23403517720675343,0.13557607499913021,1.726227708010096,0.08430645510326606,0.3317821331653062,2290,1957,1791,2915,2921,1932
ENSMUSG00000033161,Atp1a1,11928,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",20385.140262647037,-0.17290669170966336,0.10015833781065701,-1.7263334784621975,0.08428743574142235,0.3317821331653062,20496,21770,20711,18558,24361,17822
ENSMUSG00000037487,Ubr5,70790,ubiquitin protein ligase E3 component n-recognin 5,6081.55275678414,0.18506830090082804,0.10717697612407695,1.726754267507768,0.08421180495576427,0.3317821331653062,5723,5291,5572,7785,7549,5287
ENSMUSG00000054405,Dnajc8,68598,DnaJ heat shock protein family (Hsp40) member C8,215.86506113901123,-0.5394860525800113,0.31248569326626685,-1.7264344070956201,0.08426929026028507,0.3317821331653062,284,198,263,212,236,121
ENSMUSG00000003402,Prkcsh,19089,protein kinase C substrate 80K-H,3095.6737723413707,0.17715288894092068,0.10268917522219988,1.7251369344197718,0.08450279777304859,0.3320070040222319,2732,3051,2694,3620,4139,2730
ENSMUSG00000037351,Actr1b,226977,"ARP1 actin-related protein 1B, centractin beta",186.1156293630034,0.5977710755525005,0.3465047576992689,1.725145361701802,0.08450127941888566,0.3320070040222319,171,151,112,248,341,143
ENSMUSG00000062729,Ppox,19044,protoporphyrinogen oxidase,827.1234257741296,0.4191181407178432,0.24294954050853557,1.7251242370763746,0.08450508551130534,0.3320070040222319,918,685,474,1114,1200,724
ENSMUSG00000069020,Urm1,68205,ubiquitin related modifier 1,864.364449914342,-0.3291215986422217,0.1907736209809894,-1.7251944841735674,0.08449242939976467,0.3320070040222319,805,1129,874,762,914,740
ENSMUSG00000003135,Cnot11,52846,"CCR4-NOT transcription complex, subunit 11",334.2773516625628,-0.7935746792235652,0.4601636085099581,-1.7245489746423353,0.0846087857440703,0.3320239677224157,515,530,204,430,173,172
ENSMUSG00000024654,Asrgl1,66514,asparaginase like 1,974.7061789850036,-0.29215163006691824,0.16941122912959117,-1.7245116015505488,0.08461552640017243,0.3320239677224157,1051,1036,1039,902,935,902
ENSMUSG00000061111,Mcrip1,192173,MAPK regulated corepressor interacting protein 1,1370.198265297431,-0.3060897402825549,0.1774838347038634,-1.7246063045306295,0.0845984465003153,0.3320239677224157,1345,1801,1280,1214,1426,1213
ENSMUSG00000024346,Pfdn1,67199,prefoldin 1,923.7896701397462,-0.37139480410920783,0.21551992960422342,-1.7232503963379626,0.08484325372954811,0.3327784285438941,967,1070,999,792,783,914
ENSMUSG00000056201,Cfl1,12631,"cofilin 1, non-muscle",48587.641872729946,-0.15735736611752021,0.09133577859901369,-1.7228447442087003,0.08491660487817367,0.332787997238638,47916,52398,49034,45884,57148,42498
ENSMUSG00000071655,Ubxn1,225896,UBX domain protein 1,3437.377354743974,-0.22154270711904658,0.12858015957096813,-1.7229929396437635,0.08488980182270427,0.332787997238638,3214,3916,3650,3138,4008,2919
ENSMUSG00000032097,Ddx6,13209,DEAD (Asp-Glu-Ala-Asp) box polypeptide 6,12240.370527641953,0.1601108507480087,0.09294768218303377,1.7225911070349915,0.08496249431347495,0.3328288696269933,12199,10540,10973,14776,15115,11138
ENSMUSG00000053044,Cd8b1,12526,"CD8 antigen, beta chain 1",502.9377737405218,-0.3170265929688151,0.18408700681182855,-1.7221562697951611,0.08504121412837268,0.3329982627488135,574,578,478,447,568,407
ENSMUSG00000003882,Il7r,16197,interleukin 7 receptor,5542.423816946811,-0.20081435907642434,0.11662040066685088,-1.7219488007942114,0.0850787936069626,0.3330064874040663,5939,6273,5105,5222,7012,4284
ENSMUSG00000022228,Zscan26,432731,zinc finger and SCAN domain containing 26,1941.5075783028751,0.2580920502309224,0.15003282086578104,1.720237270362402,0.08538932080966541,0.33317206180201225,1853,1721,1589,2436,2861,1530
ENSMUSG00000024560,Cxxc1,74322,CXXC finger 1 (PHD domain),4600.770477699135,0.1607624129252357,0.09340492302872755,1.721134258370854,0.08522646398203847,0.33317206180201225,4312,4196,4157,4946,6032,4424
ENSMUSG00000026021,Sumo1,22218,small ubiquitin-like modifier 1,2786.4942811803885,-0.16825059918025465,0.09779188858919828,-1.7204964706943902,0.08534223466385828,0.33317206180201225,2877,2943,2778,2940,3011,2355
ENSMUSG00000030042,Pole4,66979,"polymerase (DNA-directed), epsilon 4 (p12 subunit)",1760.828444107612,0.2600354485712617,0.1510846774230459,1.7211238955962906,0.08522834400880358,0.33317206180201225,1423,1632,1611,1802,2424,1841
ENSMUSG00000039953,Clstn1,65945,calsyntenin 1,1106.9011098195656,-0.36286208008739357,0.21084152380098636,-1.721018106613096,0.08524753828919274,0.33317206180201225,1153,1204,1269,1367,1063,677
ENSMUSG00000042351,Grap2,17444,GRB2-related adaptor protein 2,15376.264979860378,0.18567074453079652,0.10793865615514213,1.7201506035421517,0.08540506932619235,0.33317206180201225,14998,14332,12684,15615,21094,15192
ENSMUSG00000043432,Leng9,243813,leukocyte receptor cluster (LRC) member 9,239.54660044316014,-0.5386947209277787,0.3130726756371048,-1.7206698726790248,0.08531074630447455,0.33317206180201225,214,296,314,235,186,190
ENSMUSG00000074698,Csnk2a1,12995,"casein kinase 2, alpha 1 polypeptide",435.58201436444665,0.44515105877289507,0.2587200958965743,1.720589416257979,0.08532535535368349,0.33317206180201225,468,310,301,645,555,400
ENSMUSG00000030822,Prr14,233895,proline rich 14,2783.5264691972175,0.26859560226214496,0.1561898107729582,1.7196742920226908,0.0854916633968152,0.33337131393539987,2703,2007,2638,3097,3993,2616
ENSMUSG00000033799,Tasor2,105203,transcription activation suppressor family member 2,3078.848723698753,0.25452367915308766,0.14811366961927253,1.7184347657265058,0.08571734363053159,0.33411253626086773,3216,2490,2494,3815,4431,2532
ENSMUSG00000038811,Gngt2,14710,"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2",286.7773374116599,-0.4195388876134041,0.2442888619792736,-1.7173885219908198,0.08590820744542145,0.33453102704378906,285,357,315,266,330,192
ENSMUSG00000040785,Ttc3,22129,tetratricopeptide repeat domain 3,2663.138377480746,0.17032087098224197,0.09916463369036443,1.7175565989993828,0.08587752241552003,0.33453102704378906,2448,2472,2387,2962,3608,2420
ENSMUSG00000085704,4921531C22Rik,66730,RIKEN cDNA 4921531C22 gene,64.68099771348217,-0.9683714133075765,0.5639048698715291,-1.7172602420124417,0.08593163287902998,0.33453102704378906,112,67,71,55,29,50
ENSMUSG00000026510,Trp53bp2,209456,transformation related protein 53 binding protein 2,1301.0756328885216,0.29022969779407903,0.16908317416780164,1.7164907106963174,0.08607226672053783,0.3346081998222484,1361,950,1103,1595,1664,1276
ENSMUSG00000040123,Zmym5,219105,"zinc finger, MYM-type 5",1647.2685908867738,0.25208603856527523,0.14682510909857774,1.7169136812697736,0.08599494475635203,0.3346081998222484,1479,1511,1396,2250,1882,1536
ENSMUSG00000030275,Etnk1,75320,ethanolamine kinase 1,6149.779912406467,0.13601059727436604,0.07929968439719665,1.7151467664501097,0.08631832191010043,0.3347866815901664,5887,5724,5481,6873,8092,5544
ENSMUSG00000031907,Zfp90,22751,zinc finger protein 90,218.2135506812902,0.5337035528778689,0.3110745574635746,1.715677287238006,0.08622112405911868,0.3347866815901664,148,223,150,233,354,235
ENSMUSG00000066880,Zfp617,170938,zinc finger protein 617,425.50470462110843,-0.4408623781968142,0.25701390581486394,-1.7153250007973604,0.08628565734599968,0.3347866815901664,557,399,473,343,547,277
ENSMUSG00000069729,Arid1b,239985,AT rich interactive domain 1B (SWI-like),3550.8858160618547,0.16692565579125493,0.0973104771299161,1.7153924296188359,0.08627330243752261,0.3347866815901664,3139,3504,3115,4215,4416,3288
ENSMUSG00000024399,Ltb,16994,lymphotoxin B,15912.405992399075,-0.18757555346860527,0.1093798263195786,-1.7149008165414312,0.0863634129358671,0.33482321099382434,14730,18589,16083,15636,18906,12858
ENSMUSG00000060450,Rnf14,56736,ring finger protein 14,895.9965868695025,-0.5273565255033196,0.3076100631156116,-1.7143669493839635,0.08646135450165057,0.33506452244116114,965,863,1242,1147,849,393
ENSMUSG00000022014,Epsti1,108670,epithelial stromal interaction 1 (breast),206.3627092103439,0.7408901335692708,0.4324778645208046,1.713128449684226,0.08668891114492072,0.33580772596212377,103,122,221,360,332,149
ENSMUSG00000016206,H2-M3,14991,"histocompatibility 2, M region locus 3",1423.267293200985,-0.2629070145820086,0.1535203399207371,-1.712522358390739,0.0868004478654337,0.33596247573812815,1488,1544,1492,1384,1355,1308
ENSMUSG00000025374,Nabp2,69917,nucleic acid binding protein 2,347.31989153324275,-0.7854289721982687,0.45858752358902616,-1.7127133465195383,0.08676528853710865,0.33596247573812815,258,314,692,418,249,154
