gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD8_S38_L002,53-CD8_S40_L002,57-CD8-B_S47_L002,58-CD8-B_S51_L002,60-CD8-B_S55_L002
ENSMUSG00000028651,Ppie,56031,peptidylprolyl isomerase E (cyclophilin E),931.7680398499494,-0.29956508359580003,0.23273176603621695,-1.2871688669658559,0.19803543608737728,0.697894326981436,1217,1454,811,528,944
ENSMUSG00000029439,Sfswap,231769,splicing factor SWAP,2394.427686694108,-0.2330780532007339,0.18233639065893906,-1.2782859875553165,0.20114860672745016,0.697894326981436,3554,3120,2133,1417,2424
ENSMUSG00000029462,Vps29,56433,VPS29 retromer complex component,679.4402026812163,-0.4315508719515052,0.3363258837260713,-1.2831330945167223,0.19944545101108754,0.697894326981436,1012,1032,806,315,506
ENSMUSG00000029538,Srsf9,108014,serine and arginine-rich splicing factor 9,40.61197823655895,1.2864072877075974,1.003956542186318,1.2813376213537948,0.2000751039922083,0.697894326981436,34,21,42,61,26
ENSMUSG00000030247,Kcnj8,16523,"potassium inwardly-rectifying channel, subfamily J, member 8",191.46657279690368,-0.8902287907236335,0.6931414722610202,-1.284339238596872,0.1990232830471886,0.697894326981436,323,350,95,47,258
ENSMUSG00000031508,Ankrd10,102334,ankyrin repeat domain 10,1159.2051490101514,-0.38471275534122706,0.298562945453724,-1.2885482314510992,0.19755519077907369,0.697894326981436,1889,1532,910,570,1315
ENSMUSG00000031902,Nfatc3,18021,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3",8422.67570708546,0.26146682347887723,0.20328962001275608,1.2861789178536052,0.1983806269059559,0.697894326981436,9818,9289,7239,6124,10496
ENSMUSG00000032602,Slc25a20,57279,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20",468.6899721922517,0.40718575535235396,0.31823796343705696,1.2795008834101267,0.20072072872554295,0.697894326981436,409,589,504,388,469
ENSMUSG00000033105,Lss,16987,lanosterol synthase,540.7829687547171,-0.3553272279642563,0.2775756518648711,-1.2801094965535238,0.20050662923235993,0.697894326981436,813,766,438,374,456
ENSMUSG00000033318,Gstt2,14872,"glutathione S-transferase, theta 2",540.1197587647501,-0.5713756399218007,0.4455186426572472,-1.282495467560893,0.19966889389358072,0.697894326981436,761,950,565,163,540
ENSMUSG00000034445,Cyb561a3,225912,"cytochrome b561 family, member A3",569.3422006119844,-0.4208315360795297,0.32865276963688,-1.2804746375467813,0.200378259026297,0.697894326981436,981,719,455,407,435
ENSMUSG00000034681,Rnps1,19826,RNA binding protein with serine rich domain 1,2785.329486911774,-0.23583353925393138,0.18329803672391698,-1.2866124671544805,0.1982293960932228,0.697894326981436,4160,3612,2743,1542,2714
ENSMUSG00000035133,Arhgap5,11855,Rho GTPase activating protein 5,304.42407365954926,-0.6033002916679344,0.47049473311847184,-1.2822678963252534,0.19974868568005122,0.697894326981436,471,501,180,250,200
ENSMUSG00000035206,Sppl2b,73218,signal peptide peptidase like 2B,565.2089558796645,0.6406910615037988,0.501297220653797,1.2780662551214685,0.201226065989442,0.697894326981436,331,751,716,260,862
ENSMUSG00000039449,Prpf18,67229,pre-mRNA processing factor 18,232.85125538097913,-1.039530498883395,0.8071395730167975,-1.2879191327442958,0.1977741145999297,0.697894326981436,225,636,250,133,43
ENSMUSG00000040253,Gbp7,229900,guanylate binding protein 7,713.9378257928198,0.3755906905670263,0.29326000563963234,1.2807429698701045,0.20028396145634858,0.697894326981436,681,860,628,596,826
ENSMUSG00000041645,Ddx24,27225,DEAD box helicase 24,188.05786391639282,0.9023030065538702,0.7035569236421563,1.2824875660136354,0.19967166397024855,0.697894326981436,102,214,247,64,345
ENSMUSG00000042487,Leo1,235497,"Leo1, Paf1/RNA polymerase II complex component",627.0587365542638,0.3044296784679174,0.23735703729241348,1.2825812200077025,0.19963883312459255,0.697894326981436,726,669,655,463,679
ENSMUSG00000044258,Ctla2a,13024,cytotoxic T lymphocyte-associated protein 2 alpha,1206.5690011889437,0.5118503723747801,0.3989631033698665,1.2829516515472341,0.19950901525879863,0.697894326981436,1277,1163,2146,634,1010
ENSMUSG00000047098,Rnf31,268749,ring finger protein 31,278.5680435014603,-0.5488790663016115,0.42811977071137974,-1.2820689532501002,0.19981845884244823,0.697894326981436,502,370,306,126,208
ENSMUSG00000049091,Sephs2,20768,selenophosphate synthetase 2,1053.7949352105377,0.3091815954336473,0.24077572986453896,1.2841061497668127,0.19910481657423834,0.697894326981436,1068,1277,1115,664,1298
ENSMUSG00000050549,Fam241a,70617,"family with sequence similarity 241, member A",692.5394801394125,-0.5986648537362175,0.46835577104261655,-1.278226704463398,0.2011695028400548,0.697894326981436,1003,1208,327,611,475
ENSMUSG00000051212,Gpr183,321019,G protein-coupled receptor 183,996.2910409428534,-0.4552846970761331,0.35317662764989016,-1.2891133258327172,0.19735869144694423,0.697894326981436,1519,1503,720,430,1219
ENSMUSG00000052593,Adam17,11491,a disintegrin and metallopeptidase domain 17,344.4342881833012,1.271962122320492,0.9885951709077669,1.2866359858429477,0.19822119470810928,0.697894326981436,346,124,1026,37,270
ENSMUSG00000052889,Prkcb,18751,"protein kinase C, beta",1334.8779754061875,-0.21802823969191332,0.17016273061276455,-1.2812925539381195,0.2000909272989808,0.697894326981436,1835,1868,1267,825,1241
ENSMUSG00000060216,Arrb2,216869,"arrestin, beta 2",2312.812716210373,-0.26668082114235647,0.20731171196373657,-1.2863760499407042,0.19831185276868052,0.697894326981436,3536,2994,2342,1217,2224
ENSMUSG00000060279,Ap2a1,11771,"adaptor-related protein complex 2, alpha 1 subunit",1802.3336034339923,-0.4158705391750105,0.3248722617501381,-1.280104792371778,0.20050828344201171,0.697894326981436,2667,2721,1011,1142,2016
ENSMUSG00000069729,Arid1b,239985,AT rich interactive domain 1B (SWI-like),2550.8068100645896,-0.3246227840444933,0.25210106529434945,-1.2876692276784654,0.19786112980139192,0.697894326981436,4012,3348,1812,1547,2780
ENSMUSG00000070315,4930581F22Rik,78934,RIKEN cDNA 4930581F22 gene,622.1777756140049,-0.46391554779835,0.3628260043947755,-1.2786171392874675,0.20103191144360036,0.697894326981436,952,939,481,497,392
ENSMUSG00000092060,Bend4,666938,BEN domain containing 4,1089.8678116224883,-0.4348093452995228,0.3392189501636448,-1.2817955632778288,0.19991437099910292,0.697894326981436,1882,1390,1047,785,639
ENSMUSG00000095362,Gm14325,329575,predicted gene 14325,137.0106549884895,-0.6997589902711618,0.5459898940390522,-1.2816335941579007,0.1999712097437209,0.697894326981436,246,205,87,101,90
ENSMUSG00000096910,Zfp955b,100043468,zinc finger protein 955B,357.7851838635138,-0.6934514307185544,0.5372203270431736,-1.2908138352382659,0.1967682391528998,0.697894326981436,671,504,246,306,156
ENSMUSG00000022003,Slc25a30,67554,"solute carrier family 25, member 30",1229.6844052471845,-0.22775707317984628,0.17840047033755715,-1.2766618425887553,0.20172165828837527,0.6990644291350478,1679,1746,1202,743,1124
ENSMUSG00000027361,Gabpb1,14391,"GA repeat binding protein, beta 1",503.769085045609,-0.3670779375324226,0.2874935701887883,-1.2768213817490726,0.20166531497972442,0.6990644291350478,737,741,420,354,400
ENSMUSG00000004264,Phb2,12034,prohibitin 2,334.53468285087234,-0.4496373647145562,0.35231086494525343,-1.2762517692561839,0.20186653363101187,0.6992922609554104,558,453,259,184,336
ENSMUSG00000009145,Dqx1,93838,DEAQ RNA-dependent ATPase,145.19714585227788,0.8730071644604815,0.6875297016357138,1.2697737456047282,0.20416523528186956,0.6998294402575652,103,144,173,54,274
ENSMUSG00000020368,Canx,12330,calnexin,6836.568301113213,0.1917535353402027,0.15089525905144419,1.2707724321201426,0.20380961883851326,0.6998294402575652,7630,8382,7874,4908,6291
ENSMUSG00000021886,Gpr65,14744,G-protein coupled receptor 65,1427.5620480577184,0.2644152334368488,0.2079839664880169,1.2713250828980762,0.2036130225202283,0.6998294402575652,1666,1567,1516,1154,1331
ENSMUSG00000022365,Derl1,67819,"Der1-like domain family, member 1",2119.095927010337,0.28763365617342934,0.22610357228651176,1.2721322943493723,0.2033261185989172,0.6998294402575652,2281,2477,2541,1201,2481
ENSMUSG00000025353,Ormdl2,66844,ORM1-like 2 (S. cerevisiae),396.2602112893314,0.5002214263769725,0.39257599979483115,1.2742027700073342,0.2025915637837245,0.6998294402575652,399,407,549,333,297
ENSMUSG00000026709,Dars2,226539,aspartyl-tRNA synthetase 2 (mitochondrial),256.1321410191263,-0.6054302619883049,0.47592628765346723,-1.2721093112409299,0.20333428331954068,0.6998294402575652,305,517,150,155,250
ENSMUSG00000026740,Dnajc1,13418,DnaJ heat shock protein family (Hsp40) member C1,1091.4403481374688,0.40705117267597474,0.32031332636407334,1.2707906264671416,0.2038031443038317,0.6998294402575652,1159,1161,1334,543,1464
ENSMUSG00000026775,Yme1l1,27377,YME1-like 1 (S. cerevisiae),3307.291814607196,0.23436991399858825,0.18407263066915136,1.2732469414197718,0.2029304280938978,0.6998294402575652,3497,4108,3654,2593,2985
ENSMUSG00000027206,Cops2,12848,COP9 signalosome subunit 2,1547.0260762832825,0.22255590509438267,0.17495901236322212,1.2720459614412285,0.20335678949274022,0.6998294402575652,1655,1921,1599,1104,1649
ENSMUSG00000027331,Knstrn,51944,kinetochore-localized astrin/SPAG5 binding,224.21677784671056,0.6121826695004596,0.48107890494550126,1.2725202938794633,0.2031883182789691,0.6998294402575652,245,187,294,115,310
ENSMUSG00000027878,Notch2,18129,notch 2,2657.365791418084,0.2072000848160732,0.1629948699575603,1.2712061727465582,0.20365531116809762,0.6998294402575652,2997,3184,2674,1783,3037
ENSMUSG00000029178,Klf3,16599,Kruppel-like factor 3 (basic),8104.0107113064505,-0.2205116052019037,0.17369896855238898,-1.269504402010284,0.2042612215199293,0.6998294402575652,11392,11100,6401,5593,7918
ENSMUSG00000029207,Apbb2,11787,"amyloid beta (A4) precursor protein-binding, family B, member 2",37.95137243372406,1.386648665919899,1.090899099343367,1.271106252406432,0.20369085131154782,0.6998294402575652,25,24,20,23,95
ENSMUSG00000031155,Pim2,18715,proviral integration site 2,161.7915141366547,-0.5997879545763091,0.47097781949429623,-1.2734951196222368,0.20284240327525765,0.6998294402575652,262,254,102,97,153
ENSMUSG00000031629,Cenpu,71876,centromere protein U,43.78247018735305,1.1216398733137507,0.8834253041249905,1.2696487955195097,0.2042097597833073,0.6998294402575652,43,22,74,26,54
ENSMUSG00000031652,N4bp1,80750,NEDD4 binding protein 1,2175.358100083295,0.23456543016908732,0.18430488992296135,1.2727032379180752,0.20312336822324906,0.6998294402575652,2652,2339,2099,1615,2393
ENSMUSG00000041638,Gcn1,231659,GCN1 activator of EIF2AK4,502.6999175335611,-0.7521203791122713,0.5924627414629328,-1.2694813132976184,0.20426945119438797,0.6998294402575652,999,685,185,198,690
ENSMUSG00000041765,Ubac2,68889,ubiquitin associated domain containing 2,2752.08177502454,0.2591712107407184,0.2035867447329621,1.2730259579554877,0.20300883078996146,0.6998294402575652,2762,3503,3246,1679,3039
ENSMUSG00000041949,Tango6,272538,transport and golgi organization 6,308.2330084551001,-0.4187949893308471,0.3287795938023854,-1.273786443031394,0.2027391110353549,0.6998294402575652,485,437,300,168,260
ENSMUSG00000045827,Serpinb9,20723,"serine (or cysteine) peptidase inhibitor, clade B, member 9",537.2146978103117,0.5700070264040462,0.4470314863200401,1.2750936876870573,0.20227608335525366,0.6998294402575652,378,684,857,393,406
ENSMUSG00000045969,Ing1,26356,"inhibitor of growth family, member 1",1608.9281850869309,-0.2761771726429462,0.21761270821044265,-1.2691224465432815,0.20439739564385828,0.6998294402575652,2034,2538,1704,959,1297
ENSMUSG00000046865,Fbl,14113,fibrillarin,4307.751687549762,-0.17315883987895395,0.13608406694035702,-1.2724402185514199,0.2032167519328233,0.6998294402575652,5746,5995,3876,2893,4036
ENSMUSG00000048481,Mypop,232934,"Myb-related transcription factor, partner of profilin",82.5280829721285,1.097412736580892,0.8615790972490216,1.273722563702944,0.20276175694374665,0.6998294402575652,37,88,56,122,75
ENSMUSG00000050627,Gpd1l,333433,glycerol-3-phosphate dehydrogenase 1-like,2504.6128632879468,-0.20573843195194375,0.161588172861051,-1.2732270457000423,0.2029374859902932,0.6998294402575652,3153,3769,2293,1629,2318
ENSMUSG00000053870,Fpgt,75540,fucose-1-phosphate guanylyltransferase,384.12255713354125,-0.5403481093520932,0.42569655940435824,-1.2693269358534571,0.2043244832460011,0.6998294402575652,728,468,323,278,234
ENSMUSG00000056687,Gm11696,100036768,predicted gene 11696,131.94046041346354,-0.5947498478678332,0.4672104929439272,-1.2729805020436749,0.20302496082268173,0.6998294402575652,189,232,108,73,110
ENSMUSG00000060038,Dhps,330817,deoxyhypusine synthase,236.19933904570988,-0.6105004868362939,0.48061337380266544,-1.2702528063377585,0.20399459304661596,0.6998294402575652,305,453,146,178,171
ENSMUSG00000072568,Lratd2,399603,LRAT domain containing 1,445.7956297515312,-0.39678078517428894,0.3112683539767981,-1.2747225347677489,0.2024074677666151,0.6998294402575652,616,708,327,297,410
ENSMUSG00000079197,Psme2,19188,"proteasome (prosome, macropain) activator subunit 2 (PA28 beta)",4962.6549166837885,0.1801015604605153,0.14180943920405661,1.2700251934665523,0.2040756561869791,0.6998294402575652,5396,6293,5465,3294,5159
ENSMUSG00000121504,Ppp4r1l-ps,100043911,"protein phosphatase 4, regulatory subunit 1-like, pseudogene",309.7633514646256,-0.5313403250330294,0.4177959467197441,-1.271769937465311,0.20345487321910538,0.6998294402575652,402,565,193,218,266
ENSMUSG00000024258,Polr2d,69241,polymerase (RNA) II (DNA directed) polypeptide D,484.4058215576802,0.44445980647179867,0.35041584678801535,1.2683781585388043,0.20466293765415824,0.7004003924574291,449,565,630,265,591
ENSMUSG00000026074,Map4k4,26921,mitogen-activated protein kinase kinase kinase kinase 4,8582.284138370644,-0.204421467276362,0.16120687054812832,-1.2680691994162367,0.20477323964534247,0.7004003924574291,11710,11969,6964,5817,8476
ENSMUSG00000058881,Zfp516,329003,zinc finger protein 516,72.80830485543413,-1.0337962516589974,0.8153038849734664,-1.2679888698097417,0.2048019253264679,0.7004003924574291,121,146,21,42,69
ENSMUSG00000001774,Chordc1,66917,"cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1",2537.628300945548,0.26140769682914855,0.20671483535346116,1.2645812110300076,0.2060214918879951,0.7006638784124805,3213,2536,3008,1823,2389
ENSMUSG00000018666,Cbx1,12412,chromobox 1,880.4966015080885,-0.38278732756285916,0.30252970814412283,-1.2652883907206303,0.205767966636998,0.7006638784124805,1273,1328,989,526,574
ENSMUSG00000021139,Gm20498,105940408,predicted gene 20498,236.32318428476344,0.4689776653970752,0.3708810652716498,1.2644961129346817,0.20605201500366702,0.7006638784124805,266,221,262,190,248
ENSMUSG00000028522,Mier1,71148,MEIR1 treanscription regulator,3267.6037620118636,0.18845096531909517,0.14903780453597987,1.2644507607034723,0.2060682833534046,0.7006638784124805,3805,3853,3308,2488,3234
ENSMUSG00000028799,Zfp362,230761,zinc finger protein 362,800.2329295594399,-0.5350886891183344,0.4222596787480823,-1.2672028991846158,0.20508274940518562,0.7006638784124805,883,1624,512,651,542
ENSMUSG00000029530,Ccr9,12769,chemokine (C-C motif) receptor 9,1902.857050205282,-0.5063173143388547,0.400032955815519,-1.2656890063136457,0.20562444580792993,0.7006638784124805,2975,2899,1009,1732,1267
ENSMUSG00000029723,Spacdr,78829,sperm acrosome developmental regulator,1699.908258057042,-0.3795106965622192,0.29991265445581483,-1.2654040799006407,0.20572651343151657,0.7006638784124805,2437,2578,1773,1188,993
ENSMUSG00000032661,Oas3,246727,2'-5' oligoadenylate synthetase 3,2435.0762305575513,0.2124491991908611,0.16783806489278502,1.2657986692504688,0.20558517166478876,0.7006638784124805,2998,2645,2733,1639,2510
ENSMUSG00000033943,Mga,29808,MAX gene associated,544.6495536559202,-0.6235546703982736,0.49302665814558977,-1.2647483865145062,0.2059615386922128,0.7006638784124805,1257,483,440,374,340
ENSMUSG00000037001,Zfp39,22698,zinc finger protein 39,321.9163008996616,-0.41768023728198406,0.32985049799805466,-1.2662713557111178,0.20541594845332484,0.7006638784124805,516,446,265,183,308
ENSMUSG00000039768,Dnajc11,230935,DnaJ heat shock protein family (Hsp40) member C11,275.6076584075687,-0.616923737068569,0.487126571422787,-1.2664547024537662,0.2053503370103658,0.7006638784124805,467,416,144,217,210
ENSMUSG00000047446,Arl4a,11861,ADP-ribosylation factor-like 4A,568.363021938851,0.4468404537326943,0.35311608527204436,1.2654208413883037,0.20572050803698785,0.7006638784124805,616,568,656,538,443
ENSMUSG00000055436,Srsf11,69207,serine and arginine-rich splicing factor 11,1680.1901212290988,-0.3815963286929236,0.3015070644201145,-1.2656298101235006,0.20564564830503676,0.7006638784124805,2640,2314,1860,1086,1003
ENSMUSG00000057469,E2f6,50496,E2F transcription factor 6,397.2924268011551,-0.4538636927187266,0.35823509207353355,-1.266943699154866,0.20517542186653073,0.7006638784124805,570,634,289,298,300
ENSMUSG00000003581,Rnf215,71673,ring finger protein 215,56.45559140624191,1.210318220258417,0.9576058751150076,1.2639001615493002,0.20626586381723436,0.7008830216409917,38,42,38,94,40
ENSMUSG00000018427,Ypel2,77864,yippee like 2,103.04705661458597,0.8912622524942229,0.7052866667299165,1.2636879364621878,0.20634205672560968,0.7008830216409917,95,78,206,51,96
ENSMUSG00000023074,Mospd1,70380,motile sperm domain containing 1,166.66039632426555,0.6829040244280284,0.5405716699086224,1.2632996926077642,0.20648149666609575,0.7008830216409917,115,197,265,105,165
ENSMUSG00000025781,Atp5c1,11949,"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1",4290.780115457568,0.22868170430206164,0.18122549366821383,1.2618627747855953,0.20699816890697798,0.7008830216409917,4611,5280,5211,3045,3863
ENSMUSG00000027189,Trim44,80985,tripartite motif-containing 44,2230.2351468909246,-0.24957860195581916,0.19782344282739045,-1.261622982537956,0.2070844822343136,0.7008830216409917,3192,3066,2003,1605,1794
ENSMUSG00000027680,Fxr1,14359,FMR1 autosomal homolog 1,2448.7359466895805,0.1989628950003939,0.15747591906084316,1.2634496511401316,0.20642763011714266,0.7008830216409917,2826,2889,2551,1619,2733
ENSMUSG00000027829,Ccnl1,56706,cyclin L1,3324.012185408104,0.2915872569846125,0.23103860957720435,1.2620715538334086,0.2069230400605599,0.7008830216409917,3927,3508,3527,2931,2813
ENSMUSG00000033883,Zfp267,241944,zinc finger protein 267,149.6020116977053,-1.0180665767491992,0.8069093053961266,-1.2616864992645136,0.20706161681749696,0.7008830216409917,314,230,28,105,131
ENSMUSG00000059486,Kbtbd2,210973,kelch repeat and BTB (POZ) domain containing 2,1641.0761294525182,0.2541348526532296,0.201411887497743,1.2617668987193094,0.20703267640683976,0.7008830216409917,1943,1790,1621,1331,1629
ENSMUSG00000063535,Zfp773,76373,zinc finger protein 773,150.90414235361408,-0.7968877806204056,0.6310707809553237,-1.2627549946363636,0.20667724328838158,0.7008830216409917,272,242,67,65,182
ENSMUSG00000066900,Suds3,71954,suppressor of defective silencing 3 homolog (S. cerevisiae),837.9089893397534,-0.7995396466315108,0.633103007230149,-1.2628902998416147,0.20662860645487283,0.7008830216409917,1409,1449,876,608,156
ENSMUSG00000095560,Trav14d-2,100043214,T cell receptor alpha variable 14D-2,112.41496082744035,-0.7784343967387599,0.6167316723785247,-1.2621929951101793,0.2068793486933556,0.7008830216409917,134,249,108,42,90
ENSMUSG00000110902,Gm33104,102635880,"predicted gene, 33104",185.91514786545952,0.5421689662088608,0.4298145129139757,1.261402186103874,0.2071639811047043,0.7008836527650352,214,156,213,134,221
ENSMUSG00000020898,Ctc1,68964,CTS telomere maintenance complex component 1,312.5911384709102,0.6615331157847875,0.5245381691159633,1.2611725032321486,0.20724670308122942,0.7008951837462014,324,264,588,178,244
ENSMUSG00000027804,Ppid,67738,peptidylprolyl isomerase D (cyclophilin D),280.98851938755143,-0.8744633823583589,0.6935765270258604,-1.2608030235800556,0.20737982418267162,0.701077087338282,590,389,162,55,381
ENSMUSG00000090641,Zfp712,78251,zinc finger protein 712,251.86555322895987,0.4799754697860866,0.3807734292257813,1.2605277389286609,0.2074790477644692,0.701144300227386,239,279,339,180,241
ENSMUSG00000018474,Chd3,216848,chromodomain helicase DNA binding protein 3,15709.33228481199,-0.27628268420513574,0.21929477150772783,-1.2598689987253056,0.20771662384749826,0.7011946873538887,24493,20000,11280,10228,16613
ENSMUSG00000022426,Josd1,74158,Josephin domain containing 1,692.4026504922748,0.3207881588258743,0.25463843722490376,1.2597790118486523,0.2077490931216079,0.7011946873538887,759,772,873,448,705
ENSMUSG00000041757,Plekha6,240753,"pleckstrin homology domain containing, family A member 6",323.63614505621683,-0.8062356995702789,0.6401812155820807,-1.2593866860607807,0.2078906960356669,0.7011946873538887,556,549,196,300,102
ENSMUSG00000042747,Krtcap2,66059,keratinocyte associated protein 2,459.9266619772818,0.39724627132266355,0.31542546278163464,1.2593982357019557,0.2078865264013779,0.7011946873538887,467,515,571,370,398
ENSMUSG00000076480,Trbv29,100124698,"T cell receptor beta, variable 29",1019.3679759195339,0.5334306524818491,0.4233092342441883,1.260144143640714,0.20761736825222904,0.7011946873538887,980,1062,593,1007,1366
ENSMUSG00000021495,Fam193b,212483,"family with sequence similarity 193, member B",4110.94798010327,-0.21142241548406052,0.16804757875815043,-1.2581104532802223,0.20835181339371292,0.7012860250563187,6068,5294,4187,2338,3864
ENSMUSG00000028851,Nudc,18221,nudC nuclear distribution protein,2611.5184597374437,-0.250780472477962,0.19934949689497747,-1.2579940074294729,0.20839392348058083,0.7012860250563187,3725,3608,2648,1764,1972
ENSMUSG00000060373,Hnrnpc,15381,heterogeneous nuclear ribonucleoprotein C,8359.183115024163,0.22422542162670056,0.17822082624277683,1.2581325446289602,0.20834382523833833,0.7012860250563187,9145,10156,9102,6762,7301
ENSMUSG00000071866,Ppia,268373,peptidylprolyl isomerase A,7242.077947113493,0.2111007578298211,0.1677776095629828,1.2582176988913114,0.2083130358285796,0.7012860250563187,7445,9390,7535,5644,6907
ENSMUSG00000074884,Serf2,378702,small EDRK-rich factor 2,7371.415982926352,-0.1676247180923273,0.13323739516629193,-1.258090627508268,0.20835898251338472,0.7012860250563187,9660,10395,7631,4610,6466
ENSMUSG00000083773,Gm13394,100033452,glyceraldehyde-3-phosphate dehydrogenase pseudogene,78.38257606615915,1.3560028243614617,1.0783496684809435,1.2574797062548777,0.20857998301311464,0.7016449599873978,84,18,158,17,126
ENSMUSG00000022075,Rhobtb2,246710,Rho-related BTB domain containing 2,2326.542546776672,-0.2219673355673675,0.17661203915469453,-1.2568075009481445,0.2088233492479727,0.7019560108866757,2976,3493,2121,1601,2002
ENSMUSG00000027900,Dram2,67171,DNA-damage regulated autophagy modulator 2,274.2935666037451,0.5070621020099263,0.4034595413923317,1.256785501366665,0.20883131748569314,0.7019560108866757,228,330,381,182,277
ENSMUSG00000030254,Rad18,58186,RAD18 E3 ubiquitin protein ligase,200.67290524790664,0.6094263618104109,0.4850071018048005,1.256530800358641,0.20892358610838302,0.7019991370493462,183,205,176,135,315
ENSMUSG00000025967,Eef1b2,55949,eukaryotic translation elongation factor 1 beta 2,26152.0324560867,-0.22253906539957696,0.1772743588721007,-1.2553370200601526,0.2093564416112298,0.702951400862601,32852,39916,26925,17639,20001
ENSMUSG00000086564,Cd101,630146,CD101 antigen,378.61252273540504,0.6461267744828705,0.514714727510195,1.2553104466397313,0.2093660843125909,0.702951400862601,350,369,726,189,317
ENSMUSG00000025986,Slc39a10,227059,"solute carrier family 39 (zinc transporter), member 10",457.695616551153,-0.47708048846440027,0.3801348049662874,-1.2550297479514159,0.20946796113632896,0.7030042814384656,602,801,506,189,393
ENSMUSG00000026821,Ralgds,19730,ral guanine nucleotide dissociation stimulator,107.53228325208231,0.7313470400912113,0.5828261816103433,1.2548287348219436,0.20954093892824696,0.7030042814384656,96,100,160,58,135
ENSMUSG00000014873,Surf2,20931,surfeit gene 2,1486.4471072806641,-0.31026008948909717,0.24748449435561054,-1.2536546594441766,0.20996755469613645,0.7032811297184168,2156,2115,1093,898,1607
ENSMUSG00000035505,Cox18,231430,cytochrome c oxidase assembly protein 18,203.4731807536879,0.5827410876197967,0.46488870412778566,1.2535066618001038,0.21002137618274325,0.7032811297184168,195,203,165,166,286
ENSMUSG00000051550,Zfp579,68490,zinc finger protein 579,684.533613467306,-0.46098895197494233,0.3677384432733962,-1.2535783527865176,0.20999530347033302,0.7032811297184168,1072,1007,396,405,770
ENSMUSG00000057133,Chd6,71389,chromodomain helicase DNA binding protein 6,129.50240348723844,-1.137134059528279,0.9067059259781114,-1.2541376723677997,0.2097919695188624,0.7032811297184168,181,309,36,126,38
ENSMUSG00000060639,H4c9,319158,H4 clustered histone 9,54.28576486595358,1.3576694946396184,1.0830824331427185,1.2535236959758884,0.21001518094951735,0.7032811297184168,12,60,86,18,101
ENSMUSG00000027533,Fabp5,16592,"fatty acid binding protein 5, epidermal",103.54229352979102,0.917536588702135,0.7321535232220721,1.2532024494865863,0.2101320387554386,0.7033851615461404,80,92,199,39,124
ENSMUSG00000021831,Ero1a,50527,endoplasmic reticulum oxidoreductase 1 alpha,1030.4174426443171,0.3687720881822245,0.2944920742154091,1.252230944295236,0.21048572341390823,0.7040357069677166,1080,1150,1480,598,1012
ENSMUSG00000042719,Naa25,231713,"N(alpha)-acetyltransferase 25, NatB auxiliary subunit",497.63735142758435,0.5253836205345994,0.41951162413052484,1.252369637250228,0.21043520473377206,0.7040357069677166,631,365,404,434,637
ENSMUSG00000011267,Zfp296,63872,zinc finger protein 296,313.987411273566,-0.6250513347778819,0.49934489512315466,-1.2517427150701599,0.2106636299192172,0.7040451260149243,513,497,312,219,134
ENSMUSG00000019139,Isyna1,71780,myo-inositol 1-phosphate synthase A1,930.2497363282355,0.6340649262717764,0.5069705711135924,1.250693753049636,0.21104623048699042,0.7040451260149243,631,1152,1591,788,484
ENSMUSG00000032021,Crtam,54698,cytotoxic and regulatory T cell molecule,459.1364899819708,-0.37600333990329554,0.3005640914887184,-1.2509922194661394,0.21093731611664887,0.7040451260149243,656,698,442,226,444
ENSMUSG00000033216,Eefsec,65967,"eukaryotic elongation factor, selenocysteine-tRNA-specific",921.4313403383505,-0.2945801074303426,0.23529873816321392,-1.2519408719736032,0.2105914101464974,0.7040451260149243,1313,1318,826,649,729
ENSMUSG00000039357,Fut11,73068,fucosyltransferase 11,761.6457203883675,0.32239698029501607,0.257711661440743,1.2509988042164966,0.210934913711969,0.7040451260149243,799,885,975,482,778
ENSMUSG00000054280,Prr14l,215476,proline rich 14-like,1786.1773326699679,-0.2606907616847431,0.20841698063428366,-1.2508134456768953,0.21100254816969305,0.7040451260149243,2754,2274,1542,1232,1559
ENSMUSG00000020375,Rufy1,216724,RUN and FYVE domain containing 1,493.44199129709875,-0.41956713901621884,0.33578026424312313,-1.249528884498195,0.21147169564198823,0.705198254486132,747,730,349,271,541
ENSMUSG00000002825,Qtrt1,60507,queuine tRNA-ribosyltransferase catalytic subunit 1,628.2461670094132,-0.3057779422028472,0.24539629630719237,-1.2460576903738914,0.2127432162910959,0.7057049783780949,902,901,636,352,552
ENSMUSG00000002870,Mcm2,17216,minichromosome maintenance complex component 2,2485.337396849218,0.286900046802823,0.23032927927257033,1.2456082340417831,0.21290825787546597,0.7057049783780949,2705,2876,3201,1398,2709
ENSMUSG00000020048,Hsp90b1,22027,"heat shock protein 90, beta (Grp94), member 1",239.90267187237498,0.9970237210034059,0.8001244380642949,1.2460858256191507,0.2127328880261704,0.7057049783780949,259,120,284,357,81
