gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,55-CD4_S41_L002,56-CD4_S43_L002,SRR6927754,SRR6927756
ENSMUSG00000101523,Csnk2a1-ps3,100039026,"casein kinase 2, alpha 1 polypeptide, pseudogene 3",127.22623819981915,-3.491090867271912,0.7825876701725888,-4.460958178017296,8.159401394548495e-6,1.2811829305093935e-4,19,41,168,115
ENSMUSG00000020340,Cyfip2,76884,cytoplasmic FMR1 interacting protein 2,1076.7606149591027,-2.556895116171223,0.573332105441518,-4.459710335255306,8.20704964252097e-6,1.2845474823869086e-4,440,443,1318,917
ENSMUSG00000027673,Ndufb5,66046,NADH:ubiquinone oxidoreductase subunit B5,963.8872965013984,1.143514120659848,0.25639813450665866,4.459915914989432,8.199181426440156e-6,1.2845474823869086e-4,1718,2056,286,651
ENSMUSG00000039831,Arhgap29,214137,Rho GTPase activating protein 29,360.98502991578556,-2.7065499492400416,0.6070413813777445,-4.4585921689510535,8.249972108002585e-6,1.287153291627537e-4,65,218,205,904
ENSMUSG00000040435,Ppp1r15a,17872,"protein phosphatase 1, regulatory subunit 15A",612.9065174190066,2.903555712429739,0.6512022178859709,4.458762013826814,8.24343856890673e-6,1.287153291627537e-4,1286,1815,23,264
ENSMUSG00000006740,Kif5b,16573,kinesin family member 5B,612.8286484111976,-2.2410136353324845,0.5030164370684139,-4.455149911985262,8.38345938018544e-6,1.305900397568473e-4,319,284,270,1609
ENSMUSG00000020308,Tpgs1,110012,tubulin polyglutamylase complex subunit 1,619.9803123859224,1.2528261904016238,0.28130039446451216,4.4536951069212805,8.440493679860677e-6,1.31269773135357e-4,1139,1343,176,394
ENSMUSG00000068227,Il2rb,16185,"interleukin 2 receptor, beta chain",6268.827619400083,2.7171690935161408,0.6103801169983888,4.451601580467788,8.523219680476309e-6,1.3234628594184923e-4,14565,16308,1250,670
ENSMUSG00000037926,Ssh2,237860,slingshot protein phosphatase 2,1792.3521517434697,-2.1529171066904538,0.48376201847724115,-4.45036407253981,8.572483797500251e-6,1.3290062697453713e-4,1217,594,1052,3997
ENSMUSG00000022070,Bora,77744,"bora, aurora kinase A activator",285.22768289873767,1.6939803057573555,0.38072008103355054,4.449411497178357,8.610590234263427e-6,1.3328051045073154e-4,605,625,71,131
ENSMUSG00000026238,Ptma,19231,prothymosin alpha,5469.23451348394,-1.3211713145326573,0.2978539767638107,-4.435634295997017,9.180157946317778e-6,1.418725355804757e-4,3557,5419,4131,7452
ENSMUSG00000029408,Abcb9,56325,"ATP-binding cassette, sub-family B (MDR/TAP), member 9",219.11102179596642,-1.8621188826834965,0.4200262617849023,-4.4333391792466,9.278472365577314e-6,1.431660980124827e-4,129,138,186,318
ENSMUSG00000026385,Dbi,13167,diazepam binding inhibitor,220.25620300244975,-2.1540727653967533,0.4861916426008403,-4.43050142506302,9.401422595279525e-6,1.448351235669006e-4,110,120,116,523
ENSMUSG00000090266,Mettl23,74319,methyltransferase like 23,667.6408935291063,-1.394516003333463,0.31507687439935067,-4.425954795926898,9.601663115230281e-6,1.476332721382465e-4,485,562,379,1244
ENSMUSG00000102918,Pcdhgc3,93706,"protocadherin gamma subfamily C, 3",175.4334157441515,2.0382163709234624,0.46054144685184545,4.42569585182015,9.613189183935627e-6,1.476332721382465e-4,431,360,33,74
ENSMUSG00000024640,Psat1,107272,phosphoserine aminotransferase 1,594.3846583226214,1.4207329377028195,0.32138234800346477,4.420693751629143,9.83845256386806e-6,1.5085627264597694e-4,1028,1453,132,401
ENSMUSG00000038615,Nfe2l1,18023,"nuclear factor, erythroid derived 2,-like 1",1086.930198849191,-1.1501311963786085,0.2602827356253389,-4.418776349554556,9.926129972626923e-6,1.5165244415105757e-4,872,1048,740,1558
ENSMUSG00000054309,Cpsf3,54451,cleavage and polyadenylation specificity factor 3,568.0986165786272,-3.302666909095474,0.747366979960774,-4.4190698781859705,9.912659522109108e-6,1.5165244415105757e-4,235,46,349,1462
ENSMUSG00000090112,Shprh,268281,SNF2 histone linker PHD RING helicase,727.2423541827955,-1.3105067113584836,0.29659243979834343,-4.418543885506697,9.936810486321592e-6,1.5165244415105757e-4,610,568,459,1205
ENSMUSG00000078671,Chd2,244059,chromodomain helicase DNA binding protein 2,6781.070502614861,-1.3795220164787312,0.31261357513689886,-4.412866638547653,1.0201083838474502e-5,1.5544357612655237e-4,5131,5540,3519,13387
ENSMUSG00000031848,Lsm4,50783,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",693.8025638044439,-2.652395849806325,0.6013530451654876,-4.410713259257558,1.0303067831225526e-5,1.5675381771793122e-4,379,141,383,1750
ENSMUSG00000057738,Sptan1,20740,"spectrin alpha, non-erythrocytic 1",1612.3053856940983,-2.043738539004627,0.46346481025137737,-4.409695178143362,1.035162243286536e-5,1.5724836681738728e-4,1142,594,958,3483
ENSMUSG00000048376,F2r,14062,coagulation factor II (thrombin) receptor,644.3066788734338,1.560385744290744,0.3540119593051734,4.407720426601817,1.0446426522349365e-5,1.5844285923526173e-4,1515,1176,156,352
ENSMUSG00000059714,Flot1,14251,flotillin 1,204.0157208603411,-1.8421396459395982,0.4181490011371261,-4.405462265675709,1.0555852706563792e-5,1.5985509245581458e-4,99,157,138,379
ENSMUSG00000039768,Dnajc11,230935,DnaJ heat shock protein family (Hsp40) member C11,375.8391027498821,-1.8381429953782709,0.41741575683600757,-4.4036262773387165,1.0645627084377782e-5,1.6096582434063812e-4,192,280,204,819
ENSMUSG00000030671,Pde3b,18576,"phosphodiesterase 3B, cGMP-inhibited",3718.3213059034465,-1.1363300095707276,0.25823348838892435,-4.400397549752749,1.08052734042649e-5,1.6312799509243063e-4,3415,3132,2284,5894
ENSMUSG00000035168,Tanc1,66860,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1",911.1915831095547,-1.4353527433705402,0.32648853237003334,-4.396334330492656,1.10094317575572e-5,1.659544805546853e-4,543,871,683,1320
ENSMUSG00000072676,Tmem254,66039,transmembrane protein 254,1024.6779165722537,1.2057088147519774,0.27464525594360256,4.390058770938921,1.1332002968497275e-5,1.7055447785765946e-4,1698,2396,277,714
ENSMUSG00000020211,Sf3a2,20222,"splicing factor 3a, subunit 2",2551.756096512678,1.007431081454442,0.2296305601751422,4.387182092340241,1.148286522609875e-5,1.724311241108468e-4,4264,5457,784,1891
ENSMUSG00000054619,Mettl7a1,70152,methyltransferase like 7A1,290.6782970769145,1.9343094106525267,0.44091736533186177,4.387011178833125,1.1491888553213203e-5,1.724311241108468e-4,704,592,43,163
ENSMUSG00000044712,Slc38a6,625098,"solute carrier family 38, member 6",1069.151365294833,-2.6473001960390428,0.603567912619792,-4.386085046417415,1.1540901262027163e-5,1.7290175927422348e-4,348,494,1351,844
ENSMUSG00000028689,Ccdc163,68394,coiled-coil domain containing 163,103.2134694018316,2.4288035500762515,0.5543999993059229,4.380958789893533,1.1815821941198895e-5,1.7675026470208668e-4,222,272,18,30
ENSMUSG00000015968,Cacna1d,12289,"calcium channel, voltage-dependent, L type, alpha 1D subunit",97.74499421454911,3.2944282583292557,0.7537299159435664,4.370833887102761,1.2377293068677784e-5,1.8430504177341175e-4,170,342,13,11
ENSMUSG00000021699,Pde4d,238871,"phosphodiesterase 4D, cAMP specific",1514.0198020312732,-1.1203519116364906,0.2562922984213912,-4.371383449823483,1.2346174908814408e-5,1.8430504177341175e-4,1361,1332,950,2335
ENSMUSG00000063659,Zbtb18,30928,zinc finger and BTB domain containing 18,1079.819346746077,-1.2225245435814738,0.27969986227354054,-4.37084428159593,1.2376703802369579e-5,1.8430504177341175e-4,838,1007,614,1892
ENSMUSG00000030220,Arhgdib,11857,"Rho, GDP dissociation inhibitor (GDI) beta",8466.25267693802,-2.1820446307206978,0.4994111044327703,-4.369235308051586,1.2468236263773873e-5,1.8537750973058635e-4,3518,5257,3274,23125
ENSMUSG00000035798,Zdhhc17,320150,"zinc finger, DHHC domain containing 17",372.93852916781657,-1.6815569235575503,0.3849262493373239,-4.368517154786046,1.2509299267370203e-5,1.857062336692322e-4,273,225,229,716
ENSMUSG00000061143,Maml3,433586,mastermind like transcriptional coactivator 3,222.47549996377668,-1.7085040794345936,0.39129820507945223,-4.366245633781237,1.2640032992604375e-5,1.873631516816001e-4,123,175,168,355
ENSMUSG00000021708,Rasgrf2,19418,RAS protein-specific guanine nucleotide-releasing factor 2,202.688034198104,-2.547470348681503,0.5844331972469786,-4.358873453256206,1.3073367810643501e-5,1.934937429134215e-4,51,121,208,270
ENSMUSG00000029587,Zfp12,231866,zinc finger protein 12,598.9875559196062,-1.4885649926005453,0.3416215706568979,-4.357350707504244,1.3164623524869782e-5,1.945504996933245e-4,396,503,332,1170
ENSMUSG00000027680,Fxr1,14359,FMR1 autosomal homolog 1,1686.132715892756,1.0200968013645204,0.23419827818618502,4.355697271837134,1.326439935417383e-5,1.9572979649426985e-4,2968,3451,502,1273
ENSMUSG00000034329,Brip1,237911,BRCA1 interacting protein C-terminal helicase 1,164.52515139011743,2.201776853150877,0.5075383265097906,4.338148939986316,1.4368777245521174e-5,2.113893084859106e-4,375,393,19,83
ENSMUSG00000019960,Dusp6,67603,dual specificity phosphatase 6,1135.9365298903933,1.245771016445747,0.2872421275956616,4.337006646181668,1.4443625887577658e-5,2.121718837278649e-4,1958,2603,348,666
ENSMUSG00000019179,Mdh2,17448,"malate dehydrogenase 2, NAD (mitochondrial)",244.1814568189188,-2.5089029686014586,0.5785869801273054,-4.336258945974604,1.4492820024199737e-5,2.125758242471692e-4,58,156,140,590
ENSMUSG00000046410,Kcnk6,52150,"potassium inwardly-rectifying channel, subfamily K, member 6",103.3597549311842,2.305047416910614,0.5316604167520942,4.335563348861131,1.453872952931857e-5,2.129304513128002e-4,241,245,16,39
ENSMUSG00000038304,Cd160,54215,CD160 antigen,110.86236329928538,3.135779263959586,0.7233728200215415,4.334942061917954,1.4579851775482157e-5,2.1321401148682712e-4,268,293,17,12
ENSMUSG00000027852,Nras,18176,neuroblastoma ras oncogene,622.0990998208047,-2.402848676440904,0.5544505835915793,-4.3337472221165445,1.4659248780269539e-5,2.1373708266232282e-4,132,452,396,1381
ENSMUSG00000078429,Ctdsp2,52468,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2",574.6286205087877,-3.062555675275852,0.7066383326305649,-4.333978973196994,1.464381678208307e-5,2.1373708266232282e-4,64,301,676,655
ENSMUSG00000024660,Incenp,16319,inner centromere protein,1206.8204423882562,1.106355527204184,0.2557256288371889,4.326338084434079,1.5160866930671733e-5,2.2072239849438578e-4,2155,2533,328,915
ENSMUSG00000044475,Ascc1,69090,activating signal cointegrator 1 complex subunit 1,304.0924512246996,-3.629111069161219,0.8396666599447451,-4.322085468297664,1.5456128947127426e-5,2.24687168284799e-4,12,125,277,587
ENSMUSG00000018476,Kdm6b,216850,KDM1 lysine (K)-specific demethylase 6B,4818.87651755332,-0.9814626089495951,0.22718693275342805,-4.320066286623986,1.5598233937791077e-5,2.262113504434243e-4,4018,5231,2831,7445
ENSMUSG00000023087,Noct,12457,nocturnin,4550.822599955318,-1.1504219189899314,0.26630505907052354,-4.319940158122471,1.5607151755435277e-5,2.262113504434243e-4,3946,4045,3254,6142
ENSMUSG00000027533,Fabp5,16592,"fatty acid binding protein 5, epidermal",199.71485897362606,1.9200646276640172,0.44467089966888973,4.317945314374593,1.5748843612395864e-5,2.2792787254690498e-4,407,489,47,75
ENSMUSG00000027508,Pag1,94212,phosphoprotein associated with glycosphingolipid microdomains 1,3716.76747865682,-1.0064710778684656,0.23336305370688293,-4.312898129678444,1.6112837178861358e-5,0.00023285188595646545,3277,3736,2451,5157
ENSMUSG00000057561,Eif1a,13664,eukaryotic translation initiation factor 1A,253.8139991052766,-1.68175036552332,0.3899748161554087,-4.312458896969199,1.614489032846781e-5,2.3297148076336909e-4,157,187,151,499
ENSMUSG00000040865,Ino80d,227195,INO80 complex subunit D,564.4437347437379,-3.5238128049019926,0.8177188079649242,-4.309320967768599,1.6375656166240014e-5,2.3595393987767594e-4,40,230,195,1853
ENSMUSG00000079641,Rpl39,67248,ribosomal protein L39,6099.385072790721,1.5701138430966306,0.364853544490738,4.303408495834111,1.6819033051621406e-5,2.4198661650482603e-4,10916,15192,1828,2442
ENSMUSG00000028251,Tstd3,77032,thiosulfate sulfurtransferase (rhodanese)-like domain containing 3,260.0650700729054,1.5804132188321123,0.36733501934335,4.3023755852553,1.6897655766375888e-5,2.4276133606884303e-4,508,602,55,157
ENSMUSG00000032002,Dcun1d5,76863,"DCN1, defective in cullin neddylation 1, domain containing 5 (S. cerevisiae)",516.2280968042223,1.4245220520726152,0.33113553733974654,4.301930452759135,1.6931646085534757e-5,2.4289351148765675e-4,911,1243,112,353
ENSMUSG00000032400,Zwilch,68014,zwilch kinetochore protein,118.45793627336401,2.438876057681914,0.5671773288696769,4.300023878849901,1.7077970684105566e-5,2.446344397117929e-4,291,270,22,31
ENSMUSG00000039952,Dag1,13138,dystroglycan 1,1087.531583714355,-1.1810444704933514,0.27471000554728137,-4.299240823574872,1.7138416567942715e-5,2.4514190588715727e-4,780,1127,714,1645
ENSMUSG00000071054,Safb,224903,scaffold attachment factor B,4266.009310844803,-1.4142583055374578,0.32937014104271334,-4.293826699227281,1.756195764674814e-5,2.5083390819655724e-4,3037,3584,2158,8649
ENSMUSG00000017778,Cox7c,12867,cytochrome c oxidase subunit 7C,1034.032982499306,1.5543383172521525,0.36210334016484436,4.292526869662549,1.7665116507044275e-5,2.5194004590395894e-4,1928,2467,305,439
ENSMUSG00000042363,Lgalsl,216551,galectin like,110.40107610261539,2.2110384263439995,0.51566369057507,4.287752786856569,1.8048980281005387e-5,2.570405651065273e-4,238,277,20,40
ENSMUSG00000024387,Csnk2b,13001,"casein kinase 2, beta polypeptide",697.7612711718791,-1.2513723700943713,0.29212368654817605,-4.283707305220521,1.838046796200417e-5,2.613814587688198e-4,527,650,406,1213
ENSMUSG00000050107,Haspin,14841,histone H3 associated protein kinase,181.67681752161397,1.990239627712852,0.4647564928353851,4.282327753122509,1.8494828935837428e-5,2.6262657088889146e-4,411,406,41,66
ENSMUSG00000029406,Pitpnm2,19679,"phosphatidylinositol transfer protein, membrane-associated 2",2234.6043071666977,-1.270587050177683,0.29673091772252586,-4.281950327015851,1.852623438617785e-5,2.626918155076275e-4,1709,2012,1716,2905
ENSMUSG00000023307,Marchf5,69104,membrane associated ring-CH-type finger 5,209.0763720065645,-2.305515078244683,0.5390567294195641,-4.2769433204686536,1.8947702014439974e-5,2.682797461524319e-4,85,117,101,533
ENSMUSG00000024579,Pcyox1l,240334,prenylcysteine oxidase 1 like,149.56508427699376,1.9158999946330535,0.44804421555108637,4.276140452514337,1.9016127776854143e-5,2.6855754225177955e-4,295,380,28,72
ENSMUSG00000038393,Txnip,56338,thioredoxin interacting protein,6864.8295293785995,-1.1027744220280162,0.25789437818027644,-4.276070032271667,1.9022140673886e-5,2.6855754225177955e-4,5007,7512,4094,11027
ENSMUSG00000047731,Wbp1l,226178,WW domain binding protein 1 like,1561.3443068709134,-2.1683018811537322,0.5076557367047071,-4.271205315690127,1.9441930932237367e-5,2.7408926514253486e-4,760,854,605,4251
ENSMUSG00000029910,Mad2l1,56150,MAD2 mitotic arrest deficient-like 1,555.4763118249545,1.3381383974406442,0.3134298365130543,4.269339550846849,1.9605262035801365e-5,2.759947664177899e-4,1020,1250,127,394
ENSMUSG00000036580,Spart,229285,spartin,342.0018785363371,-2.547653236446043,0.5968370979073333,-4.268590617739381,1.967119130930314e-5,2.765255845746803e-4,73,221,184,861
ENSMUSG00000117872,A530088E08Rik,664702,RIKEN cDNA A530088E08 gene,196.30484565223296,-2.8958730988569124,0.6786956859074348,-4.266821137937617,1.982780000767813e-5,2.783277714544847e-4,46,88,242,187
ENSMUSG00000100985,Gm10640,100038516,predicted gene 10640,107.98708760335381,-2.707702406860856,0.6348187340748158,-4.265315847691639,1.9961960444104037e-5,2.798101408173553e-4,44,37,56,283
ENSMUSG00000021866,Anxa11,11744,annexin A11,116.36717844302524,2.369738192271113,0.5568562381869052,4.255565493864012,2.08521312527994e-5,2.918702600213264e-4,311,234,17,43
ENSMUSG00000042724,Map3k9,338372,mitogen-activated protein kinase kinase kinase 9,131.34764101114644,-2.354016478140255,0.553321659546809,-4.25433640184677,2.0966988749064003e-5,2.9305928068948514e-4,53,69,131,174
ENSMUSG00000024981,Acsl5,433256,acyl-CoA synthetase long-chain family member 5,3100.8262151612225,0.9599914338785259,0.22567907462978454,4.2537901905763515,2.1018224764838446e-5,2.9335693197419816e-4,5177,6496,994,2300
ENSMUSG00000073616,Cops9,66915,COP9 signalosome subunit 9,583.7051215179764,1.3161998722011763,0.30998167384769276,4.246057051901338,2.1756525427387115e-5,3.0322963888696863e-4,1114,1246,173,331
ENSMUSG00000020515,Cnot8,69125,"CCR4-NOT transcription complex, subunit 8",522.7039166349414,-1.680748340006573,0.39594284045188555,-4.244926712371796,2.186648771940573e-5,3.0432932766297915e-4,308,403,271,1125
ENSMUSG00000021820,Camk2g,12325,calcium/calmodulin-dependent protein kinase II gamma,380.85163439666644,-1.7027130367921879,0.40117954959348473,-4.244266784080961,2.1930931590958243e-5,3.047932875577431e-4,182,336,241,719
ENSMUSG00000044465,Fhip1b,74349,FHF complex subunit HOOK interacting protein 1B,678.72446165844,-1.268040969818807,0.2987887094156085,-4.243938709394103,2.1963036252099907e-5,3.048071235100211e-4,570,555,409,1153
ENSMUSG00000037355,Uvssa,71101,UV stimulated scaffold protein A,298.06199737896947,-2.765209255809918,0.6518137235885758,-4.242330524411167,2.2121057823633963e-5,3.065659470381408e-4,41,186,230,605
ENSMUSG00000036550,Cnot1,234594,"CCR4-NOT transcription complex, subunit 1",5553.786584908279,-1.1077827771958373,0.2613743882544315,-4.238298880751394,2.2521981255318543e-5,3.116813168638575e-4,4897,5063,3065,9540
ENSMUSG00000030283,St8sia1,20449,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",3259.854219116214,-0.934526181212077,0.2208818854851673,-4.230886472013715,2.327721390881782e-5,3.216786204211523e-4,2886,3488,1924,4908
ENSMUSG00000020170,Frs2,327826,fibroblast growth factor receptor substrate 2,1321.578959479254,-1.4236281512591589,0.3365794730550544,-4.229693921430246,2.340094826677786e-5,3.229330860815345e-4,1136,872,801,2364
ENSMUSG00000030512,Snrpa1,68981,small nuclear ribonucleoprotein polypeptide A',830.9626847305905,1.2141132957598724,0.2871641830842894,4.22794125200322,2.3583934750001633e-5,3.2500055229327143e-4,1400,1919,248,520
ENSMUSG00000029470,P2rx4,18438,"purinergic receptor P2X, ligand-gated ion channel 4",170.79077409066727,-1.83453354894,0.4339689303723131,-4.227338457999992,2.3647183181477642e-5,3.254144674327499e-4,93,121,107,337
ENSMUSG00000023505,Cdca3,14793,cell division cycle associated 3,175.6341035298324,2.450227470231989,0.5799588569682346,4.224829814722861,2.391214139863733e-5,3.285991043812743e-4,436,396,36,37
ENSMUSG00000016496,Cd274,60533,CD274 antigen,1027.4017422852394,1.0591296094470386,0.2509751866931225,4.220057063816747,2.442404878764566e-5,3.351636274808854e-4,1795,2155,310,739
ENSMUSG00000023186,Vwa5a,67776,von Willebrand factor A domain containing 5A,582.5472430522437,1.2009598525963794,0.2846271095102577,4.219414850056993,2.4493720866654916e-5,3.351808338707889e-4,1072,1233,169,381
ENSMUSG00000038332,Sesn1,140742,sestrin 1,2051.498612070506,-1.181243093877245,0.2799499577231836,-4.219479450842661,2.4486703953679063e-5,3.351808338707889e-4,1618,1953,1505,2719
ENSMUSG00000105504,Gbp5,229898,guanylate binding protein 5,807.9406051288423,1.1803077798441837,0.2800808926938034,4.214167444598042,2.5070124648091767e-5,3.425900715509109e-4,1583,1583,236,535
ENSMUSG00000035105,Egln3,112407,egl-9 family hypoxia-inducible factor 3,166.40687450690427,1.9224899862434597,0.4565275684906053,4.2111147692563105,2.5411359695059183e-5,3.4676950179970734e-4,345,401,38,65
ENSMUSG00000003184,Irf3,54131,interferon regulatory factor 3,2735.1378164195366,1.146645749009611,0.27232040912771477,4.210649332830022,2.546377380192247e-5,3.4700146830491844e-4,4704,6041,891,1649
ENSMUSG00000032440,Tgfbr2,21813,"transforming growth factor, beta receptor II",6121.197289230462,-0.9378650480271113,0.22277516803175393,-4.209917363381496,2.554641101827118e-5,3.476440766069736e-4,5766,6124,3578,9315
ENSMUSG00000017765,Slc12a4,20498,"solute carrier family 12, member 4",235.93582872369575,2.3453062287453195,0.5571809684758343,4.2092360677014735,2.5623556467007966e-5,3.482102722104633e-4,587,526,20,122
ENSMUSG00000057036,Gm7536,665189,ribosomal protein L27A pseudogene,23909.3255435971,1.1329670238806941,0.2694404585346104,4.204888271206536,2.6121116129190665e-5,3.5448018813547113e-4,39490,54458,7842,14474
ENSMUSG00000026239,Pde6d,18582,"phosphodiesterase 6D, cGMP-specific, rod, delta",71.59142802085911,-3.122770165360251,0.743099241862297,-4.202359509255062,2.641471856043481e-5,3.5796875858248997e-4,27,14,45,178
ENSMUSG00000029552,Tes,21753,testin LIM domain protein,346.1138931208315,-3.0760384396907146,0.7331815596940319,-4.1954661829934645,2.7231091531675933e-5,3.673196306237e-4,103,105,91,1165
ENSMUSG00000040824,Snrpd2,107686,small nuclear ribonucleoprotein D2,1222.1011226640676,1.3095704103293628,0.3121334253967168,4.195546852007019,2.722140069281064e-5,3.673196306237e-4,2011,2981,370,677
ENSMUSG00000042709,Atpaf2,246782,ATP synthase mitochondrial F1 complex assembly factor 2,414.37235071889256,1.5890375555149803,0.3786872657137234,4.196173727997093,2.7146205210784093e-5,3.673196306237e-4,793,983,74,280
ENSMUSG00000021967,Mrpl57,67840,mitochondrial ribosomal protein L57,560.2404251877657,1.3922926030277918,0.3319815802834102,4.1938851000082655,2.7421691935721746e-5,3.690628263546726e-4,1005,1307,165,294
ENSMUSG00000025574,Tk1,21877,thymidine kinase 1,282.5708123694845,3.448465147408104,0.8226023884678844,4.192140936802954,2.763342304622454e-5,3.7140230316448294e-4,668,801,40,12
ENSMUSG00000022965,Ifngr2,15980,interferon gamma receptor 2,1188.5946854182816,-1.1967441489899489,0.2855172858343659,-4.191494555199027,2.7712284002491387e-5,3.7195199815946657e-4,850,1217,832,1685
ENSMUSG00000023809,Rps6ka2,20112,"ribosomal protein S6 kinase, polypeptide 2",158.7876513177069,-1.8653240711720656,0.4460491751199372,-4.181879880554655,2.8910870805012316e-5,3.8750849814980944e-4,88,106,131,240
ENSMUSG00000050592,Fam78a,241303,"family with sequence similarity 78, member A",11634.202359129966,-0.8839697258615116,0.2116977522899059,-4.175621688467312,2.9717334070844627e-5,3.977738240794203e-4,10430,12860,7109,16514
ENSMUSG00000078619,Smarcd2,83796,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2",1254.4961649510728,-1.8115910186793738,0.4341646355880219,-4.17259000430977,3.0115657367627667e-5,4.0255554009279115e-4,473,1152,769,2504
ENSMUSG00000030177,Ccdc77,67200,coiled-coil domain containing 77,194.9071290428153,-1.644861139628231,0.3944512042768773,-4.169999031042767,3.0460093403148507e-5,4.066048980436636e-4,129,139,128,350
ENSMUSG00000045775,Slc16a5,217316,"solute carrier family 16 (monocarboxylic acid transporters), member 5",1320.6672877498427,-1.2026500454630902,0.28869570128570504,-4.165805171698413,3.102555853482122e-5,4.135896905090862e-4,903,1396,804,2169
ENSMUSG00000020048,Hsp90b1,22027,"heat shock protein 90, beta (Grp94), member 1",408.054873512014,-1.747094357911528,0.4199669769200943,-4.160075562902989,3.1814232134614506e-5,4.230563534382852e-4,302,222,240,824
ENSMUSG00000022193,Psmb5,19173,"proteasome (prosome, macropain) subunit, beta type 5",1416.0096219490435,1.0246062810590828,0.2462984392485519,4.160019382116758,3.182205883690714e-5,4.230563534382852e-4,2363,3054,438,1026
ENSMUSG00000061186,Sfmbt2,353282,Scm-like with four mbt domains 2,491.4871059609972,-1.2145906443425543,0.2921946371915297,-4.156786229948519,3.227557318956443e-5,4.285041546224286e-4,398,442,309,787
ENSMUSG00000028124,Gclm,14630,"glutamate-cysteine ligase, modifier subunit",820.0046451166965,-1.1763663621497402,0.2830274789114364,-4.156368020074273,3.2334682044617906e-5,4.28708003617275e-4,595,846,506,1316
ENSMUSG00000020812,Snhg16,66293,small nucleolar RNA host gene 16,243.54109509710443,1.653541623861645,0.3980064112712898,4.1545602709765275,3.259137041101959e-5,4.3060238002024496e-4,488,559,63,112
ENSMUSG00000028886,Eya3,14050,EYA transcriptional coactivator and phosphatase 3,341.43156980822397,-1.5538108130479489,0.3740319315083411,-4.154219685955605,3.2639947439157046e-5,4.3060238002024496e-4,204,294,200,654
ENSMUSG00000039031,Arhgap18,73910,Rho GTPase activating protein 18,575.8077066955717,1.326485804064081,0.31931768018381224,4.1541257699871235,3.2653354598391713e-5,4.3060238002024496e-4,1193,1130,138,398
ENSMUSG00000018076,Med13l,76199,mediator complex subunit 13-like,3326.694157734396,-0.9918446756863969,0.23905294813344616,-4.1490585388335015,3.3384543916929926e-5,4.396529049705369e-4,3002,3309,2198,4572
ENSMUSG00000025510,Cd151,12476,CD151 antigen,147.29565950648953,2.1670112816651605,0.5224442846983403,4.147832305058892,3.356380942847385e-5,4.414204091009218e-4,251,443,29,51
ENSMUSG00000030201,Lrp6,16974,low density lipoprotein receptor-related protein 6,124.93694737967496,-2.2633351420234935,0.5467659218849168,-4.13949562588116,3.4807023698392756e-5,4.5654513814839657e-4,57,66,69,295
ENSMUSG00000030213,Atf7ip,54343,activating transcription factor 7 interacting protein,1437.5562906177513,-2.1192217222747587,0.5119514384833463,-4.13949754405016,3.4806732683541285e-5,4.5654513814839657e-4,999,481,771,3360
ENSMUSG00000003099,Ppp5c,19060,"protein phosphatase 5, catalytic subunit",474.7460069385152,-1.9215611027166217,0.4643047570252345,-4.138577246177529,3.494662131392549e-5,4.5776336314684753e-4,278,284,222,1142
ENSMUSG00000021559,Dapk1,69635,death associated protein kinase 1,222.50046875062088,-2.323061549946107,0.5614568891230928,-4.137559971121493,3.51018720612285e-5,4.591831007422121e-4,139,65,163,434
ENSMUSG00000026932,Nacc2,67991,"nucleus accumbens associated 2, BEN and BTB (POZ) domain containing",311.0313277429789,-1.5357403665149707,0.3712105966688914,-4.137113488397543,3.51702183428668e-5,4.594637324312119e-4,186,272,189,576
ENSMUSG00000022300,Dcaf13,223499,DDB1 and CUL4 associated factor 13,183.5723717234119,-1.6706440610461186,0.40399274877757163,-4.135331800140635,3.5444214430665425e-5,4.62426648457603e-4,124,124,129,312
ENSMUSG00000021377,Dek,110052,DEK proto-oncogene (DNA binding),1191.3532985415484,-1.8388790129687738,0.4447949068614568,-4.134217781278556,3.561656193728991e-5,4.6405727907123214e-4,772,694,541,2855
ENSMUSG00000002205,Vrk3,101568,vaccinia related kinase 3,868.7922854123406,-1.7074797899355802,0.4131142995557888,-4.133189753469171,3.577631171697457e-5,4.6551965763999586e-4,525,636,412,1977
ENSMUSG00000052459,Atp6v1a,11964,"ATPase, H+ transporting, lysosomal V1 subunit A",413.43076084621515,1.8026071425357797,0.4366104522066695,4.128639462077092,3.6491607821435626e-5,4.741973122472497e-4,665,1188,105,160
ENSMUSG00000036093,Arl5a,75423,ADP-ribosylation factor-like 5A,1976.6105457014255,1.0369081505855005,0.25127934799036095,4.126515604558462,3.683010240541465e-5,4.7796204419636127e-4,3787,3716,588,1471
ENSMUSG00000028964,Park7,57320,"Parkinson disease (autosomal recessive, early onset) 7",510.0095933019254,-3.254028191717953,0.7887088435994941,-4.125766077209534,3.695027007192373e-5,4.788872303765988e-4,124,152,101,1823
